<X> <Y> <dY> <dX>
1.638825400000000e-01 8.008381440000002e-02 7.856073948342975e-03 1.343662200000000e-03
1.650457700000000e-01 8.015514000000001e-02 7.633813132029143e-03 1.343644200000000e-03
1.662089800000000e-01 7.599283800000002e-02 7.518721698833435e-03 1.343644200000000e-03
1.673722000000000e-01 7.130238360000000e-02 7.437474492358106e-03 1.343632100000000e-03
1.685354100000000e-01 6.929023799999999e-02 7.452968327435961e-03 1.343632100000000e-03
1.696986300000000e-01 6.610700159999999e-02 7.397371435184433e-03 1.343619900000000e-03
1.708618400000000e-01 6.667581239999999e-02 7.136148253423832e-03 1.343619900000000e-03
1.720250500000000e-01 6.122539199999999e-02 7.174030925659687e-03 1.343619900000000e-03
1.731882700000000e-01 5.702222640000000e-02 7.065525573101056e-03 1.343613500000000e-03
1.743515000000000e-01 5.603067119999999e-02 7.025658795947338e-03 1.343619900000000e-03
1.755147100000000e-01 5.344128719999999e-02 6.906146236760540e-03 1.343595600000000e-03
1.766779300000000e-01 5.296832520000001e-02 6.906159472912676e-03 1.343595600000000e-03
1.778411400000000e-01 5.137001400000001e-02 6.813587854031129e-03 1.343583500000000e-03
1.790043600000000e-01 5.227898400000001e-02 6.801323944606464e-03 1.343583500000000e-03
1.801675700000000e-01 5.362268760000001e-02 6.637545449627463e-03 1.343571200000000e-03
1.813307900000000e-01 5.339248920000000e-02 6.685734566492646e-03 1.343576900000000e-03
1.824940100000000e-01 5.155448160000000e-02 6.806859098408020e-03 1.343571200000000e-03
1.836572300000000e-01 5.085076920000000e-02 6.689952199468256e-03 1.343559000000000e-03
1.848204400000000e-01 4.612833600000000e-02 6.442042809470853e-03 1.343559000000000e-03
1.859836600000000e-01 4.562220599999998e-02 6.474299179907268e-03 1.343546900000000e-03
1.871468700000000e-01 4.534800480000001e-02 6.464338280316621e-03 1.343546900000000e-03
1.883100900000000e-01 4.470210960000000e-02 6.436926604127165e-03 1.343546900000000e-03
1.894733000000000e-01 4.274037600000000e-02 6.350708692551135e-03 1.343546900000000e-03
1.906365200000000e-01 4.050495240000000e-02 6.204994091228735e-03 1.343540500000000e-03
1.917997400000000e-01 4.036737120000002e-02 6.269697372843469e-03 1.343522600000000e-03
1.929629600000000e-01 4.473352680000000e-02 6.210849464583972e-03 1.343522600000000e-03
1.941261700000000e-01 4.097091119999999e-02 6.297600029689268e-03 1.343522600000000e-03
1.952893900000000e-01 3.830227680000001e-02 5.981313585993390e-03 1.343510300000000e-03
1.964526000000000e-01 4.278791880000000e-02 6.014148143195966e-03 1.343510300000000e-03
1.976158200000000e-01 4.099003439999999e-02 6.168713779719857e-03 1.343498200000000e-03
1.987790300000000e-01 4.092471840000000e-02 6.001346418416119e-03 1.343486000000000e-03
1.999422500000000e-01 4.119627360000000e-02 5.974171533223629e-03 1.343479600000000e-03
2.011054800000000e-01 3.939622320000000e-02 5.962152902334570e-03 1.343473900000000e-03
2.022686900000000e-01 3.548698559999999e-02 5.869779469481075e-03 1.343473900000000e-03
2.034319000000000e-01 3.492577080000000e-02 5.932225880737366e-03 1.343461700000000e-03
2.045951200000000e-01 3.789833520000000e-02 5.726837070140324e-03 1.343461700000000e-03
2.057583300000000e-01 3.734592960000002e-02 5.866807274189095e-03 1.343449600000000e-03
2.069215500000000e-01 3.706605840000000e-02 5.842543388549247e-03 1.343449600000000e-03
2.080847600000000e-01 3.882841200000001e-02 5.797039119851333e-03 1.343455300000000e-03
2.092479900000000e-01 3.835682640000000e-02 5.875788427903043e-03 1.343425200000000e-03
2.104112100000000e-01 4.000853160000001e-02 5.754036187636353e-03 1.343437400000000e-03
2.115744200000000e-01 3.846177240000000e-02 5.922135668221465e-03 1.343425200000000e-03
2.127376300000000e-01 3.964663560000001e-02 5.805045830662035e-03 1.343425200000000e-03
2.139008500000000e-01 3.646547879999999e-02 5.831279695938829e-03 1.343413000000000e-03
2.150640600000000e-01 3.614783880000002e-02 5.807470195947311e-03 1.343400900000000e-03
2.162272800000000e-01 4.083480720000001e-02 5.684943423385760e-03 1.343400900000000e-03
2.173904900000000e-01 4.157915520000000e-02 5.804103871469477e-03 1.343394400000000e-03
2.185537200000000e-01 4.418542680000001e-02 5.739365236719215e-03 1.343376600000000e-03
2.197169400000000e-01 4.960714800000000e-02 5.954009691123373e-03 1.343388700000000e-03
2.208801500000000e-01 6.183228960000001e-02 6.276855478204544e-03 1.343364400000000e-03
2.220433700000000e-01 7.509581520000000e-02 6.547572475783239e-03 1.343364400000000e-03
2.232065800000000e-01 8.175012960000003e-02 6.813376126848328e-03 1.343364400000000e-03
2.243697900000000e-01 8.643422040000000e-02 6.750215232332065e-03 1.343352300000000e-03
2.255330100000000e-01 7.975690200000000e-02 6.556879791882593e-03 1.343340000000000e-03
2.266962200000000e-01 7.012117079999999e-02 6.372589081370894e-03 1.343333600000000e-03
2.278594500000000e-01 5.627472600000001e-02 6.058222633579523e-03 1.343327900000000e-03
2.290226700000000e-01 4.402898640000000e-02 5.803979332912283e-03 1.343315700000000e-03
2.301858800000000e-01 4.050551519999999e-02 5.530875061250549e-03 1.343315700000000e-03
2.313491000000000e-01 3.681422040000001e-02 5.457108639149674e-03 1.343315700000000e-03
2.325123100000000e-01 3.480000600000001e-02 5.408977458891727e-03 1.343303500000000e-03
2.336755200000000e-01 3.316074480000000e-02 5.360486230919516e-03 1.343303500000000e-03
2.348387400000000e-01 3.187337280000000e-02 5.329189413514359e-03 1.343291400000000e-03
2.360019500000000e-01 3.078597480000000e-02 5.300646229780846e-03 1.343285000000000e-03
2.371651800000000e-01 2.956283280000001e-02 5.340556541564326e-03 1.343279100000000e-03
2.383284000000000e-01 3.087187200000001e-02 5.200066477418887e-03 1.343267000000000e-03
2.394916100000000e-01 2.905361880000000e-02 5.196695518986463e-03 1.343254800000000e-03
2.406548300000000e-01 2.975847600000000e-02 5.214170681037738e-03 1.343254800000000e-03
2.418180400000000e-01 2.771469359999998e-02 5.195803077913103e-03 1.343242700000000e-03
2.429812600000000e-01 2.858372999999999e-02 5.179095056164742e-03 1.343242700000000e-03
2.441444700000000e-01 2.816433719999999e-02 4.983123093386248e-03 1.343236300000000e-03
2.453077000000000e-01 2.580373920000000e-02 5.094687782584455e-03 1.343218400000000e-03
2.464709100000000e-01 2.488626360000000e-02 4.938278003337994e-03 1.343206200000000e-03
2.476341300000000e-01 2.352503880000000e-02 5.075496951044784e-03 1.343206200000000e-03
2.487973400000000e-01 2.390593080000000e-02 5.036608248776944e-03 1.343206200000000e-03
2.499605600000000e-01 2.245926959999999e-02 4.915725076633458e-03 1.343212000000000e-03
2.511237900000000e-01 2.262348600000000e-02 5.026332776046155e-03 1.343194000000000e-03
2.522870000000000e-01 2.098038960000000e-02 4.875258742440507e-03 1.343169700000000e-03
2.534502100000000e-01 2.087964719999999e-02 4.835726279278174e-03 1.343169700000000e-03
2.546134300000000e-01 2.053933559999999e-02 4.799676682622946e-03 1.343169700000000e-03
2.557766400000000e-01 2.053885320000001e-02 4.759707641321457e-03 1.343145400000000e-03
2.569398600000000e-01 1.838040959999999e-02 4.865705501314122e-03 1.343145400000000e-03
2.581030700000000e-01 1.925167680000001e-02 4.743748352287928e-03 1.343145400000000e-03
2.592662900000000e-01 2.050987080000001e-02 4.678780267116552e-03 1.343145400000000e-03
2.604295000000000e-01 2.079575280000000e-02 4.670210716379216e-03 1.343121100000000e-03
2.615927200000000e-01 1.916450040000000e-02 4.710636885596422e-03 1.343121100000000e-03
2.627559300000000e-01 2.134843800000000e-02 4.781869807485504e-03 1.343121100000000e-03
2.639191400000000e-01 2.089456559999999e-02 4.623378138488564e-03 1.343121100000000e-03
2.650823600000000e-01 2.384155800000001e-02 4.740276520626956e-03 1.343096700000000e-03
2.662455700000000e-01 2.137615080000000e-02 4.688993667921035e-03 1.343083800000000e-03
2.674088200000000e-01 1.954968360000000e-02 4.620416654031797e-03 1.343096700000000e-03
2.685720300000000e-01 1.853176440000000e-02 4.612830248568319e-03 1.343072400000000e-03
2.697352500000000e-01 1.855637880000001e-02 4.557652148361149e-03 1.343048100000000e-03
2.708984600000000e-01 1.885321920000001e-02 4.686491167697475e-03 1.343048100000000e-03
2.720616800000000e-01 1.843772280000000e-02 4.599442140250979e-03 1.343048100000000e-03
2.732248900000000e-01 2.049372479999999e-02 4.627255264280293e-03 1.343023700000000e-03
2.743881000000000e-01 1.771308480000000e-02 4.460589939313875e-03 1.343023700000000e-03
2.755513200000000e-01 1.808005680000000e-02 4.538007438356285e-03 1.343023700000000e-03
2.767145300000000e-01 1.944383639999999e-02 4.571206015313153e-03 1.342999400000000e-03
2.778777500000000e-01 2.113442640000000e-02 4.523927277952289e-03 1.343023700000000e-03
2.790409600000000e-01 1.832382360000000e-02 4.529249761393826e-03 1.342999400000000e-03
2.802041800000000e-01 1.779171960000000e-02 4.468679498173222e-03 1.342975100000000e-03
2.813673900000000e-01 1.970577720000000e-02 4.515876526046916e-03 1.342975100000000e-03
2.825306100000000e-01 2.044234320000000e-02 4.485403647756095e-03 1.342975100000000e-03
2.836938200000000e-01 1.976168520000000e-02 4.339523767964446e-03 1.342975100000000e-03
2.848570300000000e-01 1.856493720000000e-02 4.455469187970794e-03 1.342986500000000e-03
2.860202800000000e-01 1.816021800000001e-02 4.444066241527582e-03 1.342950700000000e-03
2.871834900000000e-01 1.751778240000001e-02 4.376123969309718e-03 1.342950700000000e-03
2.883467100000000e-01 1.697683680000001e-02 4.331783976164978e-03 1.342926400000000e-03
2.895099200000000e-01 1.920541320000001e-02 4.340502819977548e-03 1.342902100000000e-03
2.906731400000000e-01 1.854495240000000e-02 4.374041509829982e-03 1.342926400000000e-03
2.918363500000000e-01 1.903405800000001e-02 4.300835518181783e-03 1.342902100000000e-03
2.929995700000000e-01 1.776535440000001e-02 4.252255423919686e-03 1.342877700000000e-03
2.941627800000000e-01 1.866310320000000e-02 4.259589110410668e-03 1.342902100000000e-03
2.953259900000000e-01 1.872062280000002e-02 4.293288778167740e-03 1.342877700000000e-03
2.964892100000000e-01 1.886233800000001e-02 4.320665883011389e-03 1.342877700000000e-03
2.976524200000000e-01 1.726183680000001e-02 4.269051004197956e-03 1.342853400000000e-03
2.988156400000000e-01 1.659937920000000e-02 4.269967809926285e-03 1.342853400000000e-03
2.999788500000000e-01 1.721616360000000e-02 4.227604372669931e-03 1.342853400000000e-03
3.011420700000000e-01 1.565783520000000e-02 4.229618400905423e-03 1.342829100000000e-03
3.023052800000000e-01 1.676693040000002e-02 4.177030780357284e-03 1.342840500000000e-03
3.034685300000000e-01 1.854558720000000e-02 4.242729028967806e-03 1.342829100000000e-03
3.046317400000000e-01 1.839005880000001e-02 4.173856195423408e-03 1.342804800000000e-03
3.057949500000000e-01 1.624151640000000e-02 4.132284284305948e-03 1.342804800000000e-03
3.069581700000000e-01 1.639338480000000e-02 4.205420847945254e-03 1.342780400000000e-03
3.081213800000000e-01 1.719118919999999e-02 4.080367610368229e-03 1.342780400000000e-03
3.092846000000000e-01 1.728516840000001e-02 4.130763284395236e-03 1.342780400000000e-03
3.104478100000000e-01 1.723702320000000e-02 4.137825549813163e-03 1.342756100000000e-03
3.116110300000000e-01 1.379162279999999e-02 4.140222195868282e-03 1.342731800000000e-03
3.127742400000000e-01 1.457832720000000e-02 4.123840508672059e-03 1.342731800000000e-03
3.139374600000000e-01 1.712881320000001e-02 4.125508324644974e-03 1.342731800000000e-03
3.151006700000000e-01 1.684272480000000e-02 4.221121471233416e-03 1.342731800000000e-03
3.162638800000000e-01 1.467751439999999e-02 4.105837463396182e-03 1.342707400000000e-03
3.174271000000000e-01 1.531213799999999e-02 4.076615546914944e-03 1.342707400000000e-03
3.185903100000000e-01 1.511277360000000e-02 4.101169976850573e-03 1.342707400000000e-03
3.197535300000000e-01 1.780385400000000e-02 4.105258310728185e-03 1.342683100000000e-03
3.209167400000000e-01 1.772511479999999e-02 4.118092180421455e-03 1.342694600000000e-03
3.220799900000000e-01 1.755558480000000e-02 4.074902511948504e-03 1.342658800000000e-03
3.232432000000000e-01 1.930159560000000e-02 4.047375091296259e-03 1.342658800000000e-03
3.244064200000000e-01 1.809718680000000e-02 4.155757425441056e-03 1.342634400000000e-03
3.255696300000000e-01 1.761312720000000e-02 4.035100845672129e-03 1.342634400000000e-03
3.267328400000000e-01 1.603059120000000e-02 4.068621362154429e-03 1.342634400000000e-03
3.278960600000000e-01 1.842556560000001e-02 3.982977153736880e-03 1.342610100000000e-03
3.290592700000000e-01 1.887522960000000e-02 3.993770233117017e-03 1.342610100000000e-03
3.302224900000000e-01 1.849416360000001e-02 4.023190446299397e-03 1.342585800000000e-03
3.313857000000000e-01 1.989960599999999e-02 3.965413005736416e-03 1.342585800000000e-03
3.325489200000000e-01 1.957714560000000e-02 3.975171811233304e-03 1.342561400000000e-03
3.337121300000000e-01 1.925564160000002e-02 3.916301183558978e-03 1.342561400000000e-03
3.348753500000000e-01 1.882228319999999e-02 4.029675383320682e-03 1.342561400000000e-03
3.360385600000000e-01 1.775699040000001e-02 4.008907283759917e-03 1.342537100000000e-03
3.372017700000000e-01 1.829596320000000e-02 3.908424913071829e-03 1.342537100000000e-03
3.383649900000000e-01 1.826938200000001e-02 3.943923472534330e-03 1.342524300000000e-03
3.395282300000000e-01 1.744465200000000e-02 3.885898174188324e-03 1.342512800000000e-03
3.406914500000000e-01 1.598521319999999e-02 3.937327351770263e-03 1.342512800000000e-03
3.418546600000000e-01 1.553416919999999e-02 3.863746658996036e-03 1.342488500000000e-03
3.430178800000000e-01 1.735133400000002e-02 3.861774698253225e-03 1.342488500000000e-03
3.441810900000000e-01 1.645399560000001e-02 3.896695936026822e-03 1.342464100000000e-03
3.453443100000000e-01 1.832226480000001e-02 3.803562057509481e-03 1.342464100000000e-03
3.465075200000000e-01 1.681589519999999e-02 3.836425004167790e-03 1.342439800000000e-03
3.476707300000000e-01 1.718009160000001e-02 3.777785029391422e-03 1.342439800000000e-03
3.488339500000000e-01 1.718397120000001e-02 3.790136268634134e-03 1.342415500000000e-03
3.499971600000000e-01 1.664231520000001e-02 3.765941813385395e-03 1.342415500000000e-03
3.511603800000000e-01 1.598769720000001e-02 3.824483596948818e-03 1.342391100000000e-03
3.523235900000000e-01 1.725949919999999e-02 3.727405657518275e-03 1.342415500000000e-03
3.534868100000000e-01 1.998906359999999e-02 3.715120180034182e-03 1.342391100000000e-03
3.546500200000000e-01 2.092320840000000e-02 3.810419142302586e-03 1.342366800000000e-03
3.558132400000000e-01 2.172731040000000e-02 3.794810967107707e-03 1.342378300000000e-03
3.569764800000000e-01 2.089746839999999e-02 3.788152896936592e-03 1.342366800000000e-03
3.581396900000000e-01 1.930147560000000e-02 3.760520599164036e-03 1.342342500000000e-03
3.593029100000000e-01 1.745040840000000e-02 3.701970274591342e-03 1.342342500000000e-03
3.604661200000000e-01 1.718043120000000e-02 3.792433951335360e-03 1.342318100000000e-03
3.616293400000000e-01 1.604756160000001e-02 3.657250305695890e-03 1.342318100000000e-03
3.627925500000000e-01 1.740438360000000e-02 3.707022913320106e-03 1.342293800000000e-03
3.639557700000000e-01 1.643119560000000e-02 3.690110180750832e-03 1.342293800000000e-03
3.651189800000000e-01 1.726302480000001e-02 3.653306507727596e-03 1.342293800000000e-03
3.662821900000000e-01 1.760605199999998e-02 3.693324028160907e-03 1.342269500000000e-03
3.674454100000000e-01 1.714376519999999e-02 3.569571046763179e-03 1.342269500000000e-03
3.686086200000000e-01 1.641847320000000e-02 3.657298148961630e-03 1.342245100000000e-03
3.697718400000000e-01 1.624294200000001e-02 3.605435744850618e-03 1.342245100000000e-03
3.709350500000000e-01 1.683435479999999e-02 3.623915930837249e-03 1.342245100000000e-03
3.720982700000000e-01 1.739999760000000e-02 3.600477006235610e-03 1.342196500000000e-03
3.732614800000000e-01 1.843102800000000e-02 3.540551636290601e-03 1.342245100000000e-03
3.744247000000000e-01 1.612358519999999e-02 3.609290315981248e-03 1.342232300000000e-03
3.755879400000000e-01 1.760748240000001e-02 3.557944642358914e-03 1.342220800000000e-03
3.767511500000000e-01 1.761945720000001e-02 3.536969557233100e-03 1.342220800000000e-03
3.779143700000000e-01 1.688403359999999e-02 3.555169946617615e-03 1.342196500000000e-03
3.790775800000000e-01 1.702853879999999e-02 3.546009422781793e-03 1.342172200000000e-03
3.802408000000000e-01 1.731746399999999e-02 3.560414517007516e-03 1.342172200000000e-03
3.814040100000000e-01 1.833495120000000e-02 3.462529021359942e-03 1.342172200000000e-03
3.825672300000000e-01 1.805719800000001e-02 3.527777984239378e-03 1.342147900000000e-03
3.837304400000000e-01 1.756104240000000e-02 3.587200363683689e-03 1.342123600000000e-03
3.848936600000000e-01 1.867821720000000e-02 3.521888480513137e-03 1.342123600000000e-03
3.860568700000000e-01 1.813194480000001e-02 3.567909895728030e-03 1.342099300000000e-03
3.872200800000000e-01 1.779557640000000e-02 3.459551644223867e-03 1.342099300000000e-03
3.883833000000000e-01 1.645254960000001e-02 3.501357401738403e-03 1.342099300000000e-03
3.895465100000000e-01 1.570982880000001e-02 3.471745657265375e-03 1.342074900000000e-03
3.907097300000000e-01 1.777821000000001e-02 3.463833182893077e-03 1.342050600000000e-03
3.918729400000000e-01 1.889232480000002e-02 3.470012598537123e-03 1.342086400000000e-03
3.930361900000000e-01 1.866250799999999e-02 3.417788139603535e-03 1.342050600000000e-03
3.941994000000000e-01 1.908669719999999e-02 3.457210146750797e-03 1.342026300000000e-03
3.953626200000000e-01 1.889830800000000e-02 3.408078273377874e-03 1.342026300000000e-03
3.965258300000000e-01 1.780533599999999e-02 3.357109060171096e-03 1.342002000000000e-03
3.976890400000000e-01 1.827339360000000e-02 3.416535004574237e-03 1.342002000000000e-03
3.988522600000000e-01 1.711272719999999e-02 3.409001576027687e-03 1.341977600000000e-03
4.000154700000000e-01 1.917206160000001e-02 3.418254077034327e-03 1.341977600000000e-03
4.011786900000000e-01 2.069675160000000e-02 3.344376659937071e-03 1.341977600000000e-03
4.023419000000000e-01 1.990717800000001e-02 3.426427491907358e-03 1.341953300000000e-03
4.035051200000000e-01 1.798152240000000e-02 3.331800567268225e-03 1.341953300000000e-03
4.046683300000000e-01 1.950339479999998e-02 3.384488819886783e-03 1.341929000000000e-03
4.058315500000000e-01 1.842472320000001e-02 3.328029803740468e-03 1.341929000000000e-03
4.069947600000000e-01 1.813936919999999e-02 3.337848674200326e-03 1.341904600000000e-03
4.081579700000000e-01 1.890931320000001e-02 3.361348049511517e-03 1.341904600000000e-03
4.093211900000000e-01 2.083878480000000e-02 3.299669403257651e-03 1.341891800000000e-03
