<X> <Y> <dY> <dX>
7.082523400000000e-02 7.251658800000002e-02 1.342128012593654e-02 1.343948500000000e-03
7.198844900000000e-02 7.088482200000001e-02 1.303536026851675e-02 1.343945300000000e-03
7.315167000000000e-02 6.939898320000000e-02 1.274137000303076e-02 1.343942400000000e-03
7.431488500000000e-02 7.207212719999997e-02 1.329557540977913e-02 1.343936300000000e-03
7.547809900000001e-02 7.949358480000000e-02 1.250571267697462e-02 1.343936300000000e-03
7.664131400000000e-02 8.203054080000001e-02 1.285800088909664e-02 1.343933200000000e-03
7.780453599999999e-02 8.300739120000000e-02 1.268615559896066e-02 1.343930300000000e-03
7.896775000000000e-02 9.253044960000001e-02 1.280193512728364e-02 1.343930300000000e-03
8.013096500000000e-02 9.895652159999999e-02 1.279337909760435e-02 1.343924100000000e-03
8.129417899999999e-02 1.067375640000000e-01 1.264645251541756e-02 1.343927000000000e-03
8.245740100000000e-02 1.136818692000000e-01 1.310230977214230e-02 1.343924100000000e-03
8.362061500000000e-02 1.241903820000000e-01 1.329001174054558e-02 1.343918000000000e-03
8.478383000000000e-02 1.280674332000000e-01 1.353571764679003e-02 1.343918000000000e-03
8.594704400000000e-02 1.351999944000000e-01 1.368813778032551e-02 1.343914900000000e-03
8.711026600000001e-02 1.470109632000000e-01 1.345803558672829e-02 1.343912000000000e-03
8.827348100000000e-02 1.546836108000000e-01 1.482138302128485e-02 1.343905900000000e-03
8.943669500000000e-02 1.650495852000000e-01 1.438904919031196e-02 1.343912000000000e-03
9.059990900000001e-02 1.791241164000000e-01 1.502686223346828e-02 1.343908700000000e-03
9.176313100000000e-02 1.968512112000000e-01 1.555421220824701e-02 1.343899800000000e-03
9.292634600000001e-02 2.102049888000000e-01 1.638978014975151e-02 1.343899800000000e-03
9.408956000000000e-02 2.352705876000000e-01 1.753817155694811e-02 1.343887600000000e-03
9.525277500000000e-02 2.535503784000000e-01 1.758461713399170e-02 1.343884400000000e-03
9.641599700000000e-02 2.815738020000000e-01 1.900073975005605e-02 1.343881600000000e-03
9.757921100000000e-02 3.168813792000000e-01 2.003486870766382e-02 1.343875400000000e-03
9.874242499999999e-02 3.483117984000000e-01 2.174648103585593e-02 1.343878300000000e-03
9.990564700000000e-02 3.863526384000000e-01 2.332050171039311e-02 1.343875400000000e-03
1.010688600000000e-01 4.270802040000000e-01 2.401640427442953e-02 1.343869400000000e-03
1.022320800000000e-01 4.773236016000000e-01 2.614322219832653e-02 1.343863300000000e-03
1.033952900000000e-01 5.302859568000000e-01 2.844599659055222e-02 1.343866200000000e-03
1.045585100000000e-01 5.860088543999999e-01 3.084048035045425e-02 1.343857300000000e-03
1.057217300000000e-01 6.546672984000000e-01 3.270232408739277e-02 1.343857300000000e-03
1.068849400000000e-01 7.324140551999999e-01 3.717480428684471e-02 1.343857300000000e-03
1.080481600000000e-01 8.095274688000000e-01 3.930946881172877e-02 1.343854000000000e-03
1.092113800000000e-01 8.726589288000001e-01 4.209989792087567e-02 1.343845000000000e-03
1.103745900000000e-01 9.558737208000001e-01 4.491055255800629e-02 1.343845000000000e-03
1.115378100000000e-01 1.037465776800000e+00 4.754984754719051e-02 1.343839000000000e-03
1.127010200000000e-01 1.110298996800000e+00 5.171017635320178e-02 1.343841900000000e-03
1.138642400000000e-01 1.180347405600000e+00 5.373823841455014e-02 1.343832800000000e-03
1.150274600000000e-01 1.236923940000000e+00 5.469963541885103e-02 1.343832800000000e-03
1.161906700000000e-01 1.283378215200000e+00 5.746654456262180e-02 1.343826800000000e-03
1.173538900000000e-01 1.293815781600000e+00 5.653582186663116e-02 1.343823600000000e-03
1.185171100000000e-01 1.297268824800000e+00 5.859114249256358e-02 1.343814700000000e-03
1.196803200000000e-01 1.276028378400000e+00 5.579910952461330e-02 1.343820700000000e-03
1.208435400000000e-01 1.228421460000000e+00 5.302945785605114e-02 1.343814700000000e-03
1.220067500000000e-01 1.181702431200000e+00 5.264773346440096e-02 1.343811400000000e-03
1.231699700000000e-01 1.126987188000000e+00 4.836180547786723e-02 1.343808500000000e-03
1.243331900000000e-01 1.053121495200000e+00 4.686326056366032e-02 1.343802400000000e-03
1.254964000000000e-01 9.791843136000001e-01 4.217187904419175e-02 1.343802400000000e-03
1.266596200000000e-01 9.094975848000001e-01 3.972352889550147e-02 1.343790300000000e-03
1.278228300000000e-01 8.440238160000000e-01 3.844139028169682e-02 1.343796000000000e-03
1.289860600000000e-01 7.826351687999999e-01 3.475888303143742e-02 1.343778100000000e-03
1.301492800000000e-01 7.191441408000001e-01 3.256462388221318e-02 1.343778100000000e-03
1.313124900000000e-01 6.537472920000000e-01 2.873913540196361e-02 1.343778100000000e-03
1.324757000000000e-01 6.031525727999999e-01 2.758927609248277e-02 1.343778100000000e-03
1.336389200000000e-01 5.558470872000001e-01 2.618613341745174e-02 1.343765900000000e-03
1.348021300000000e-01 5.106949872000001e-01 2.383695846303471e-02 1.343778100000000e-03
1.359653500000000e-01 4.686394500000001e-01 2.260555586346172e-02 1.343765900000000e-03
1.371285600000000e-01 4.363435236000000e-01 2.077613497852036e-02 1.343759500000000e-03
1.382917900000000e-01 4.063088040000000e-01 1.990420129964830e-02 1.343753800000000e-03
1.394550100000000e-01 3.811733268000000e-01 1.915514861681872e-02 1.343741500000000e-03
1.406182200000000e-01 3.553243608000000e-01 1.750477349040290e-02 1.343741500000000e-03
1.417814300000000e-01 3.273845580000000e-01 1.726141298535511e-02 1.343741500000000e-03
1.429446500000000e-01 3.068785668000000e-01 1.598180753689951e-02 1.343741500000000e-03
1.441078600000000e-01 2.867807640000000e-01 1.550729896789532e-02 1.343729400000000e-03
1.452710800000000e-01 2.694581664000000e-01 1.453729900226224e-02 1.343729400000000e-03
1.464342900000000e-01 2.563193808000000e-01 1.404198622917629e-02 1.343735100000000e-03
1.475975200000000e-01 2.436159624000000e-01 1.379556800949050e-02 1.343717200000000e-03
1.487607400000000e-01 2.311371876000000e-01 1.298599923383083e-02 1.343717200000000e-03
1.499239500000000e-01 2.176117236000000e-01 1.265269017248111e-02 1.343717200000000e-03
1.510871600000000e-01 2.053225980000000e-01 1.188791127358811e-02 1.343705100000000e-03
1.522503800000000e-01 1.888283532000000e-01 1.165462410920846e-02 1.343692900000000e-03
1.534135900000000e-01 1.797424188000000e-01 1.133459445907113e-02 1.343692900000000e-03
1.545768100000000e-01 1.764058320000000e-01 1.099662171813714e-02 1.343698700000000e-03
1.557400400000000e-01 1.705478124000000e-01 1.088163429399381e-02 1.343680800000000e-03
1.569032500000000e-01 1.637111808000000e-01 1.050154188307717e-02 1.343692900000000e-03
1.580664700000000e-01 1.573001160000000e-01 1.040863179177322e-02 1.343680800000000e-03
1.592296800000000e-01 1.540765332000000e-01 1.019899971726565e-02 1.343680800000000e-03
1.603929000000000e-01 1.470156252000000e-01 9.676740635979956e-03 1.343668600000000e-03
1.615561100000000e-01 1.353783120000000e-01 9.602775782047423e-03 1.343668600000000e-03
1.627193200000000e-01 1.316157720000000e-01 9.214783319067610e-03 1.343656400000000e-03
1.638825400000000e-01 1.279257504000000e-01 9.322993015167808e-03 1.343662200000000e-03
1.650457700000000e-01 1.242520860000000e-01 8.943098457514951e-03 1.343644200000000e-03
1.662089800000000e-01 1.186364280000000e-01 8.771805699005111e-03 1.343644200000000e-03
1.673722000000000e-01 1.152272916000000e-01 8.734391179475545e-03 1.343632100000000e-03
1.685354100000000e-01 1.104013560000000e-01 8.651081999140381e-03 1.343632100000000e-03
1.696986300000000e-01 1.066984176000000e-01 8.578485000406241e-03 1.343619900000000e-03
1.708618400000000e-01 1.073620884000000e-01 8.303316017866443e-03 1.343619900000000e-03
1.720250500000000e-01 1.005795180000000e-01 8.304279046105131e-03 1.343619900000000e-03
1.731882700000000e-01 9.870195239999999e-02 8.242488249161174e-03 1.343613500000000e-03
1.743515000000000e-01 9.689675519999999e-02 8.172074265789493e-03 1.343619900000000e-03
1.755147100000000e-01 9.422193119999998e-02 8.044185143521655e-03 1.343595600000000e-03
1.766779300000000e-01 9.110435520000003e-02 7.960438522344777e-03 1.343595600000000e-03
1.778411400000000e-01 8.832719400000001e-02 7.837282398897851e-03 1.343583500000000e-03
1.790043600000000e-01 8.476306200000000e-02 7.695796907087567e-03 1.343583500000000e-03
1.801675700000000e-01 8.675875560000003e-02 7.540713508200510e-03 1.343571200000000e-03
1.813307900000000e-01 8.375573520000000e-02 7.516369544775746e-03 1.343576900000000e-03
1.824940100000000e-01 8.149125360000001e-02 7.624862494175245e-03 1.343571200000000e-03
1.836572300000000e-01 7.911700919999999e-02 7.452874558314636e-03 1.343559000000000e-03
1.848204400000000e-01 7.548272999999998e-02 7.211194381763308e-03 1.343559000000000e-03
1.859836600000000e-01 7.483906799999998e-02 7.255984000999914e-03 1.343546900000000e-03
1.871468700000000e-01 7.329296280000000e-02 7.207481877895689e-03 1.343546900000000e-03
1.883100900000000e-01 7.417642560000001e-02 7.215643461012379e-03 1.343546900000000e-03
1.894733000000000e-01 7.234354200000000e-02 7.122052105637256e-03 1.343546900000000e-03
1.906365200000000e-01 7.325131439999999e-02 7.051043029757011e-03 1.343540500000000e-03
1.917997400000000e-01 7.431903720000002e-02 7.164125392613125e-03 1.343522600000000e-03
1.929629600000000e-01 7.441866480000001e-02 6.983145864555019e-03 1.343522600000000e-03
1.941261700000000e-01 6.985155719999998e-02 7.054109167885926e-03 1.343522600000000e-03
1.952893900000000e-01 6.913750080000000e-02 6.764624903310329e-03 1.343510300000000e-03
1.964526000000000e-01 6.901810680000002e-02 6.682979115942060e-03 1.343510300000000e-03
1.976158200000000e-01 7.024900439999998e-02 6.934316500708656e-03 1.343498200000000e-03
1.987790300000000e-01 6.523370639999999e-02 6.614966779648628e-03 1.343486000000000e-03
1.999422500000000e-01 6.195559559999999e-02 6.496017177648396e-03 1.343479600000000e-03
2.011054800000000e-01 6.399622320000001e-02 6.584097310254871e-03 1.343473900000000e-03
2.022686900000000e-01 6.176765759999998e-02 6.524580305447946e-03 1.343473900000000e-03
2.034319000000000e-01 5.791615680000001e-02 6.512651979611646e-03 1.343461700000000e-03
2.045951200000000e-01 5.783347320000000e-02 6.208837373276058e-03 1.343461700000000e-03
2.057583300000000e-01 6.057138360000001e-02 6.448613671066619e-03 1.343449600000000e-03
2.069215500000000e-01 5.877694439999999e-02 6.378798481292283e-03 1.343449600000000e-03
2.080847600000000e-01 6.194892600000000e-02 6.366415624692907e-03 1.343455300000000e-03
2.092479900000000e-01 6.028117439999999e-02 6.421367712063066e-03 1.343425200000000e-03
2.104112100000000e-01 5.578668360000000e-02 6.130104504026554e-03 1.343437400000000e-03
2.115744200000000e-01 5.261802239999999e-02 6.270751177001537e-03 1.343425200000000e-03
2.127376300000000e-01 5.095229160000000e-02 6.078026175138806e-03 1.343425200000000e-03
2.139008500000000e-01 4.982135279999999e-02 6.152909343284672e-03 1.343413000000000e-03
2.150640600000000e-01 4.976116080000002e-02 6.137233778454612e-03 1.343400900000000e-03
2.162272800000000e-01 5.212831920000002e-02 5.953876098991756e-03 1.343400900000000e-03
2.173904900000000e-01 5.151201720000000e-02 6.044828461403932e-03 1.343394400000000e-03
2.185537200000000e-01 5.184813480000000e-02 5.921850000531898e-03 1.343376600000000e-03
2.197169400000000e-01 4.969898399999999e-02 5.956274695584837e-03 1.343388700000000e-03
2.208801500000000e-01 5.197403759999999e-02 6.037809742478119e-03 1.343364400000000e-03
2.220433700000000e-01 4.968164520000001e-02 5.924855316236217e-03 1.343364400000000e-03
2.232065800000000e-01 4.744042560000000e-02 5.960034052303921e-03 1.343364400000000e-03
2.243697900000000e-01 4.365183240000001e-02 5.724397381739734e-03 1.343352300000000e-03
2.255330100000000e-01 4.511445599999999e-02 5.722604917625385e-03 1.343340000000000e-03
2.266962200000000e-01 4.530778080000000e-02 5.775744309503924e-03 1.343333600000000e-03
2.278594500000000e-01 4.290274200000000e-02 5.743271193538491e-03 1.343327900000000e-03
2.290226700000000e-01 4.183016040000000e-02 5.752490777888632e-03 1.343315700000000e-03
2.301858800000000e-01 4.324413119999999e-02 5.593365633094104e-03 1.343315700000000e-03
2.313491000000000e-01 4.347819240000001e-02 5.609348045451015e-03 1.343315700000000e-03
2.325123100000000e-01 4.330366200000000e-02 5.603710965303622e-03 1.343303500000000e-03
2.336755200000000e-01 4.120257480000001e-02 5.542568504659447e-03 1.343303500000000e-03
2.348387400000000e-01 4.003644480000000e-02 5.512825680212965e-03 1.343291400000000e-03
2.360019500000000e-01 3.953975280000001e-02 5.496853840332662e-03 1.343285000000000e-03
2.371651800000000e-01 3.783178680000001e-02 5.527309812883538e-03 1.343279100000000e-03
2.383284000000000e-01 3.836838600000000e-02 5.365587095345350e-03 1.343267000000000e-03
2.394916100000000e-01 3.980419680000000e-02 5.434186785732166e-03 1.343254800000000e-03
2.406548300000000e-01 4.164482400000000e-02 5.479843307350535e-03 1.343254800000000e-03
2.418180400000000e-01 4.126445159999999e-02 5.497705818463859e-03 1.343242700000000e-03
2.429812600000000e-01 4.217224799999999e-02 5.484328250362222e-03 1.343242700000000e-03
2.441444700000000e-01 4.094442719999999e-02 5.259661128229942e-03 1.343236300000000e-03
2.453077000000000e-01 3.841684920000002e-02 5.372434449119135e-03 1.343218400000000e-03
2.464709100000000e-01 3.905318160000001e-02 5.241674217068000e-03 1.343206200000000e-03
2.476341300000000e-01 3.881897879999999e-02 5.410667170343209e-03 1.343206200000000e-03
2.487973400000000e-01 3.748583879999999e-02 5.330639782672543e-03 1.343206200000000e-03
2.499605600000000e-01 3.829137960000001e-02 5.251032152914517e-03 1.343212000000000e-03
2.511237900000000e-01 3.817277400000000e-02 5.367749025474501e-03 1.343194000000000e-03
2.522870000000000e-01 3.701456160000000e-02 5.216918754196755e-03 1.343169700000000e-03
2.534502100000000e-01 3.793907519999999e-02 5.199849994480456e-03 1.343169700000000e-03
2.546134300000000e-01 3.397619760000000e-02 5.081353852833836e-03 1.343169700000000e-03
2.557766400000000e-01 3.723754920000000e-02 5.112102812451031e-03 1.343145400000000e-03
2.569398600000000e-01 3.399602160000000e-02 5.201073343397950e-03 1.343145400000000e-03
2.581030700000000e-01 3.330131280000000e-02 5.038552615270790e-03 1.343145400000000e-03
2.592662900000000e-01 3.425665080000000e-02 4.965427683510693e-03 1.343145400000000e-03
2.604295000000000e-01 3.338723879999999e-02 4.931415743708983e-03 1.343121100000000e-03
2.615927200000000e-01 3.217316039999999e-02 4.981571933789028e-03 1.343121100000000e-03
2.627559300000000e-01 3.430843800000000e-02 5.057219471198329e-03 1.343121100000000e-03
2.639191400000000e-01 3.376903560000000e-02 4.888433281308873e-03 1.343121100000000e-03
2.650823600000000e-01 3.598007400000000e-02 4.996409198072964e-03 1.343096700000000e-03
2.662455700000000e-01 3.279551280000000e-02 4.924410459812734e-03 1.343083800000000e-03
2.674088200000000e-01 3.493333560000000e-02 4.937238419474595e-03 1.343096700000000e-03
2.685720300000000e-01 3.242912640000001e-02 4.896382234355105e-03 1.343072400000000e-03
2.697352500000000e-01 3.075802080000000e-02 4.804787680937169e-03 1.343048100000000e-03
2.708984600000000e-01 2.905923120000000e-02 4.897095150536512e-03 1.343048100000000e-03
2.720616800000000e-01 2.863190280000001e-02 4.806328444004785e-03 1.343048100000000e-03
2.732248900000000e-01 2.929706880000001e-02 4.807228069199817e-03 1.343023700000000e-03
2.743881000000000e-01 2.930092680000001e-02 4.690109355775400e-03 1.343023700000000e-03
2.755513200000000e-01 3.213920279999999e-02 4.823594053800615e-03 1.343023700000000e-03
2.767145300000000e-01 3.124826639999999e-02 4.812234354667731e-03 1.342999400000000e-03
2.778777500000000e-01 3.181457640000001e-02 4.739815202292466e-03 1.343023700000000e-03
2.790409600000000e-01 2.920941960000000e-02 4.747012438565250e-03 1.342999400000000e-03
2.802041800000000e-01 2.861616960000000e-02 4.682342865928069e-03 1.342975100000000e-03
2.813673900000000e-01 2.871786120000000e-02 4.696269511428181e-03 1.342975100000000e-03
2.825306100000000e-01 2.996744519999999e-02 4.677898498648310e-03 1.342975100000000e-03
2.836938200000000e-01 3.065056920000002e-02 4.552988164633809e-03 1.342975100000000e-03
2.848570300000000e-01 2.702709120000000e-02 4.623280026354678e-03 1.342986500000000e-03
2.860202800000000e-01 2.931108000000001e-02 4.666457802224720e-03 1.342950700000000e-03
2.871834900000000e-01 3.017390640000002e-02 4.627044269227282e-03 1.342950700000000e-03
2.883467100000000e-01 3.145173480000000e-02 4.615610850800450e-03 1.342926400000000e-03
2.895099200000000e-01 2.998533120000001e-02 4.552277927527697e-03 1.342902100000000e-03
2.906731400000000e-01 2.723039640000000e-02 4.545345195074475e-03 1.342926400000000e-03
2.918363500000000e-01 2.858335199999999e-02 4.487610282279342e-03 1.342902100000000e-03
2.929995700000000e-01 2.930675640000001e-02 4.477271994262089e-03 1.342877700000000e-03
2.941627800000000e-01 3.031128720000000e-02 4.487459258313161e-03 1.342902100000000e-03
2.953259900000000e-01 3.041233080000002e-02 4.522877404869993e-03 1.342877700000000e-03
2.964892100000000e-01 3.019008599999999e-02 4.543293611310881e-03 1.342877700000000e-03
2.976524200000000e-01 2.963659080000001e-02 4.508895644529445e-03 1.342853400000000e-03
2.988156400000000e-01 2.974902719999999e-02 4.523516477318263e-03 1.342853400000000e-03
2.999788500000000e-01 2.964126359999998e-02 4.466640734164563e-03 1.342853400000000e-03
3.011420700000000e-01 3.081572520000000e-02 4.524023777164779e-03 1.342829100000000e-03
3.023052800000000e-01 3.053790240000000e-02 4.440214193607026e-03 1.342840500000000e-03
3.034685300000000e-01 2.943145920000001e-02 4.451715051495780e-03 1.342829100000000e-03
3.046317400000000e-01 2.913474480000001e-02 4.378347011773101e-03 1.342804800000000e-03
3.057949500000000e-01 3.021089639999999e-02 4.399085490271227e-03 1.342804800000000e-03
3.069581700000000e-01 3.211620480000001e-02 4.512365725761440e-03 1.342780400000000e-03
3.081213800000000e-01 2.901273119999999e-02 4.302868365087843e-03 1.342780400000000e-03
3.092846000000000e-01 2.728392840000001e-02 4.321783203612910e-03 1.342780400000000e-03
3.104478100000000e-01 2.611542720000000e-02 4.305551183362812e-03 1.342756100000000e-03
3.116110300000000e-01 2.401964279999999e-02 4.331776817691830e-03 1.342731800000000e-03
3.127742400000000e-01 2.566181520000000e-02 4.329669557180274e-03 1.342731800000000e-03
3.139374600000000e-01 2.939044920000002e-02 4.355020146775453e-03 1.342731800000000e-03
3.151006700000000e-01 2.706373079999999e-02 4.415581461672893e-03 1.342731800000000e-03
3.162638800000000e-01 2.416036439999999e-02 4.279865585623940e-03 1.342707400000000e-03
3.174271000000000e-01 2.672445000000000e-02 4.288300517160622e-03 1.342707400000000e-03
3.185903100000000e-01 2.602412160000000e-02 4.304006559273786e-03 1.342707400000000e-03
3.197535300000000e-01 2.700526200000000e-02 4.276302328937854e-03 1.342683100000000e-03
3.209167400000000e-01 2.808875880000000e-02 4.313505174585576e-03 1.342694600000000e-03
3.220799900000000e-01 2.696720280000000e-02 4.249473099291295e-03 1.342658800000000e-03
3.232432000000000e-01 2.804759160000000e-02 4.209070007163482e-03 1.342658800000000e-03
3.244064200000000e-01 2.455492680000000e-02 4.275650330608074e-03 1.342634400000000e-03
3.255696300000000e-01 2.683711319999999e-02 4.203788435799075e-03 1.342634400000000e-03
3.267328400000000e-01 2.810470320000000e-02 4.293745218873072e-03 1.342634400000000e-03
3.278960600000000e-01 2.724231360000000e-02 4.144719251866797e-03 1.342610100000000e-03
3.290592700000000e-01 2.916193560000000e-02 4.184551674669004e-03 1.342610100000000e-03
3.302224900000000e-01 2.901584760000000e-02 4.218943158960716e-03 1.342585800000000e-03
3.313857000000000e-01 2.719418999999999e-02 4.098792326714761e-03 1.342585800000000e-03
3.325489200000000e-01 2.702588760000001e-02 4.111395502857058e-03 1.342561400000000e-03
3.337121300000000e-01 2.678100960000001e-02 4.051992001228616e-03 1.342561400000000e-03
3.348753500000000e-01 2.655233519999999e-02 4.172498191780383e-03 1.342561400000000e-03
3.360385600000000e-01 2.802509640000001e-02 4.198030117180367e-03 1.342537100000000e-03
3.372017700000000e-01 2.771114520000000e-02 4.076950003696986e-03 1.342537100000000e-03
3.383649900000000e-01 2.945043000000001e-02 4.149501708636072e-03 1.342524300000000e-03
3.395282300000000e-01 2.920999200000001e-02 4.097700139942363e-03 1.342512800000000e-03
3.406914500000000e-01 2.689276919999999e-02 4.135528453014010e-03 1.342512800000000e-03
3.418546600000000e-01 2.795785320000000e-02 4.086252464117707e-03 1.342488500000000e-03
3.430178800000000e-01 2.814283800000001e-02 4.056023129192582e-03 1.342488500000000e-03
3.441810900000000e-01 2.684105160000002e-02 4.085286038326022e-03 1.342464100000000e-03
3.453443100000000e-01 2.874298080000000e-02 3.989916739377986e-03 1.342464100000000e-03
3.465075200000000e-01 2.783244719999999e-02 4.035987610318247e-03 1.342439800000000e-03
3.476707300000000e-01 2.816313359999999e-02 3.972851250090443e-03 1.342439800000000e-03
3.488339500000000e-01 2.915513520000002e-02 4.003998428680906e-03 1.342415500000000e-03
3.499971600000000e-01 2.888928720000001e-02 3.983079207597318e-03 1.342415500000000e-03
3.511603800000000e-01 2.835033720000001e-02 4.047759118025646e-03 1.342391100000000e-03
3.523235900000000e-01 2.990506920000002e-02 3.952342520122595e-03 1.342415500000000e-03
3.534868100000000e-01 2.995599359999999e-02 3.891419786576166e-03 1.342391100000000e-03
3.546500200000000e-01 3.129631439999999e-02 3.999135043027767e-03 1.342366800000000e-03
3.558132400000000e-01 2.776512839999999e-02 3.902409839044808e-03 1.342378300000000e-03
3.569764800000000e-01 2.828037240000000e-02 3.919939870422991e-03 1.342366800000000e-03
3.581396900000000e-01 3.041035560000000e-02 3.959160801747426e-03 1.342342500000000e-03
3.593029100000000e-01 3.018825240000001e-02 3.923849169630065e-03 1.342342500000000e-03
3.604661200000000e-01 2.889000120000000e-02 4.001050375615003e-03 1.342318100000000e-03
3.616293400000000e-01 2.983906560000000e-02 3.896928014717236e-03 1.342318100000000e-03
3.627925500000000e-01 3.002129760000000e-02 3.930386220687576e-03 1.342293800000000e-03
3.639557700000000e-01 2.992809960000001e-02 3.927311828508850e-03 1.342293800000000e-03
3.651189800000000e-01 3.053368680000000e-02 3.887313795763775e-03 1.342293800000000e-03
3.662821900000000e-01 2.874801000000000e-02 3.890333418462321e-03 1.342269500000000e-03
3.674454100000000e-01 2.933054520000000e-02 3.777550937119558e-03 1.342269500000000e-03
3.686086200000000e-01 2.909377320000000e-02 3.880427953911930e-03 1.342245100000000e-03
3.697718400000000e-01 3.063811200000001e-02 3.855728701741124e-03 1.342245100000000e-03
3.709350500000000e-01 2.999386079999999e-02 3.854443621427023e-03 1.342245100000000e-03
3.720982700000000e-01 2.976428760000000e-02 3.817118940743694e-03 1.342196500000000e-03
3.732614800000000e-01 2.866563599999999e-02 3.715277963975059e-03 1.342245100000000e-03
3.744247000000000e-01 2.763652319999998e-02 3.809197159441297e-03 1.342232300000000e-03
3.755879400000000e-01 2.834541240000001e-02 3.742403947814376e-03 1.342220800000000e-03
3.767511500000000e-01 2.782094520000002e-02 3.712856641131828e-03 1.342220800000000e-03
3.779143700000000e-01 2.857188360000001e-02 3.757405961871298e-03 1.342196500000000e-03
3.790775800000000e-01 2.949697080000001e-02 3.761471421946813e-03 1.342172200000000e-03
3.802408000000000e-01 2.852206200000000e-02 3.754425525812183e-03 1.342172200000000e-03
3.814040100000000e-01 3.186418920000000e-02 3.692591573554557e-03 1.342172200000000e-03
3.825672300000000e-01 3.292599000000000e-02 3.785003668793465e-03 1.342147900000000e-03
3.837304400000000e-01 3.021057839999998e-02 3.805333920342297e-03 1.342123600000000e-03
3.848936600000000e-01 3.028572120000000e-02 3.719881737286569e-03 1.342123600000000e-03
3.860568700000000e-01 2.850935880000000e-02 3.746883515171989e-03 1.342099300000000e-03
3.872200800000000e-01 3.048362639999999e-02 3.673761794726235e-03 1.342099300000000e-03
3.883833000000000e-01 2.910072960000001e-02 3.717214955903356e-03 1.342099300000000e-03
3.895465100000000e-01 2.797432080000000e-02 3.678783045839331e-03 1.342074900000000e-03
3.907097300000000e-01 3.026500800000000e-02 3.676514933983763e-03 1.342050600000000e-03
3.918729400000000e-01 3.089811480000000e-02 3.675766825497453e-03 1.342086400000000e-03
3.930361900000000e-01 3.063125399999999e-02 3.620821440230430e-03 1.342050600000000e-03
3.941994000000000e-01 2.960693519999999e-02 3.637044827087056e-03 1.342026300000000e-03
3.953626200000000e-01 2.919812399999999e-02 3.581829197783801e-03 1.342026300000000e-03
3.965258300000000e-01 2.906912399999999e-02 3.544620489838922e-03 1.342002000000000e-03
3.976890400000000e-01 2.878471560000000e-02 3.593843411363708e-03 1.342002000000000e-03
3.988522600000000e-01 2.967299519999998e-02 3.621843236080283e-03 1.341977600000000e-03
4.000154700000000e-01 2.964924360000000e-02 3.596268087078579e-03 1.341977600000000e-03
4.011786900000000e-01 3.077165760000001e-02 3.511905368603363e-03 1.341977600000000e-03
4.023419000000000e-01 2.896389000000001e-02 3.579867609652878e-03 1.341953300000000e-03
4.035051200000000e-01 2.874510240000000e-02 3.509657638617224e-03 1.341953300000000e-03
4.046683300000000e-01 3.018169079999998e-02 3.565598828043563e-03 1.341929000000000e-03
4.058315500000000e-01 2.869944720000000e-02 3.498977187771339e-03 1.341929000000000e-03
4.069947600000000e-01 2.855362920000000e-02 3.510803710086521e-03 1.341904600000000e-03
4.081579700000000e-01 2.940028320000000e-02 3.537202013817527e-03 1.341904600000000e-03
4.093211900000000e-01 3.200144280000000e-02 3.486319464257560e-03 1.341891800000000e-03
