<X> <Y> <dY> <dX>
6.768609900000000e-01 2.431228080000000e-02 2.031861529985341e-03 1.338125900000000e-03
6.780241700000000e-01 2.664025439999999e-02 2.029939796472001e-03 1.338100400000000e-03
6.791874200000000e-01 2.637852480000000e-02 2.049111254675186e-03 1.338077400000000e-03
6.803506000000000e-01 2.576717880000000e-02 2.047708692848911e-03 1.338100400000000e-03
6.815138500000000e-01 2.520916199999999e-02 2.018257865792196e-03 1.338028700000000e-03
6.826770300000000e-01 2.596834919999999e-02 2.000724524354785e-03 1.338051700000000e-03
6.838402700000000e-01 2.521456199999999e-02 2.004030184737913e-03 1.337980200000000e-03
6.850034600000000e-01 2.576553480000000e-02 2.027230768248098e-03 1.338003200000000e-03
6.861667000000000e-01 2.513902560000000e-02 2.020877266340204e-03 1.338003200000000e-03
6.873299500000000e-01 2.543909400000001e-02 2.019089391852511e-03 1.337931600000000e-03
6.884931300000000e-01 2.562908760000000e-02 2.020812587430347e-03 1.337954700000000e-03
6.896563800000000e-01 2.577372959999999e-02 2.000339731670215e-03 1.337883100000000e-03
6.908195600000000e-01 2.548935959999999e-02 1.989529260400613e-03 1.337906100000000e-03
6.919828099999999e-01 2.499022200000001e-02 1.958503212081859e-03 1.337883100000000e-03
6.931459900000000e-01 2.471708039999999e-02 1.990950534809329e-03 1.337857500000000e-03
6.943092300000000e-01 2.554418040000001e-02 1.991876249109558e-03 1.337834400000000e-03
6.954724200000000e-01 2.656028280000000e-02 2.001111084960565e-03 1.337808900000000e-03
6.966356600000000e-01 2.575090320000000e-02 1.979431101287777e-03 1.337785900000000e-03
6.977988500000000e-01 2.696166840000001e-02 1.970717163525462e-03 1.337808900000000e-03
6.989620900000000e-01 2.769006720000000e-02 1.948086535455826e-03 1.337737300000000e-03
7.001252800000000e-01 2.652023160000000e-02 1.967553413255235e-03 1.337760400000000e-03
7.012885200000000e-01 2.624451960000001e-02 1.945471179492960e-03 1.337688800000000e-03
7.024517100000000e-01 2.545362120000001e-02 1.974487631173696e-03 1.337663300000000e-03
7.036149500000000e-01 2.641220040000000e-02 1.957709153570672e-03 1.337640200000000e-03
7.047781300000000e-01 2.545674720000001e-02 1.970134694522164e-03 1.337663300000000e-03
7.059413800000000e-01 2.528668080000000e-02 1.937432219798650e-03 1.337614600000000e-03
7.071046200000000e-01 2.603822040000000e-02 1.934465402332239e-03 1.337591600000000e-03
7.082678100000001e-01 2.567259960000001e-02 1.949012517588724e-03 1.337566100000000e-03
7.094310500000000e-01 2.634859319999999e-02 1.973755710240403e-03 1.337543000000000e-03
7.105942400000000e-01 2.603619720000001e-02 1.918928508501868e-03 1.337566100000000e-03
7.117574800000001e-01 2.542470120000001e-02 1.938418955135620e-03 1.337494500000000e-03
7.129206700000000e-01 2.620459079999999e-02 1.953284922342746e-03 1.337469000000000e-03
7.140839100000000e-01 2.644930680000001e-02 1.957529706686114e-03 1.337445900000000e-03
7.152470900000000e-01 2.620925880000001e-02 1.925264143881485e-03 1.337469000000000e-03
7.164103400000000e-01 2.527170000000000e-02 1.904924044219667e-03 1.337445900000000e-03
7.175735200000000e-01 2.588967480000000e-02 1.921593157424984e-03 1.337420400000000e-03
7.187367700000000e-01 2.752359960000001e-02 1.945306715127592e-03 1.337397400000000e-03
7.198999500000000e-01 2.795066880000001e-02 1.920345924848250e-03 1.337420400000000e-03
7.210632000000000e-01 2.812227120000000e-02 1.932187542941589e-03 1.337348800000000e-03
7.222263799999999e-01 2.654798760000000e-02 1.918437103507909e-03 1.337323300000000e-03
7.233896300000000e-01 2.659377600000000e-02 1.901131631724817e-03 1.337323300000000e-03
7.245528700000000e-01 2.623272600000000e-02 1.899993855233602e-03 1.337251600000000e-03
7.257160499999999e-01 2.554206720000000e-02 1.899604758474068e-03 1.337274700000000e-03
7.268793000000000e-01 2.535612600000000e-02 1.887194612823481e-03 1.337203100000000e-03
7.280424800000000e-01 2.676534840000001e-02 1.880586906851364e-03 1.337226100000000e-03
7.292057300000000e-01 2.680495560000000e-02 1.882127146685828e-03 1.337203100000000e-03
7.303689100000000e-01 2.723561160000000e-02 1.878223177787740e-03 1.337177600000000e-03
7.315321600000000e-01 2.628486360000000e-02 1.891733344796848e-03 1.337106000000000e-03
7.326953400000000e-01 2.691088800000000e-02 1.912222902796736e-03 1.337129000000000e-03
7.338585900000000e-01 2.698384439999999e-02 1.887363325419533e-03 1.337106000000000e-03
7.350217700000000e-01 2.837112240000000e-02 1.892459130943904e-03 1.337080500000000e-03
7.361850100000000e-01 2.721668040000000e-02 1.875797068558071e-03 1.337057400000000e-03
7.373482000000000e-01 2.796858960000000e-02 1.881214461201903e-03 1.337032000000000e-03
7.385114400000000e-01 2.648154360000001e-02 1.874893443266772e-03 1.337008900000000e-03
7.396746300000000e-01 2.718018120000000e-02 1.860861785861748e-03 1.337032000000000e-03
7.408378700000000e-01 2.658054479999999e-02 1.876497467022056e-03 1.336983400000000e-03
7.420011200000000e-01 2.707148400000001e-02 1.862984175188446e-03 1.336960400000000e-03
7.431643000000000e-01 2.692705560000000e-02 1.846972532182538e-03 1.336983400000000e-03
7.443275499999999e-01 2.658553320000000e-02 1.860451941544344e-03 1.336911800000000e-03
7.454907300000000e-01 2.633539440000000e-02 1.865133380856721e-03 1.336886300000000e-03
7.466539700000000e-01 2.618592960000000e-02 1.852114114524993e-03 1.336863300000000e-03
7.478171600000000e-01 2.670029280000001e-02 1.840707897469831e-03 1.336837800000000e-03
7.489804000000000e-01 2.803011960000001e-02 1.853715394604148e-03 1.336766200000000e-03
7.501435900000000e-01 2.745492960000000e-02 1.838862012464581e-03 1.336789200000000e-03
7.513068300000000e-01 2.660476680000001e-02 1.846533973713676e-03 1.336766200000000e-03
7.524700200000000e-01 2.704723200000000e-02 1.826363805912217e-03 1.336789200000000e-03
7.536332600000000e-01 2.636424480000001e-02 1.837849094067755e-03 1.336717500000000e-03
7.547964500000000e-01 2.698596720000000e-02 1.825436030404268e-03 1.336692100000000e-03
7.559596900000000e-01 2.745145439999999e-02 1.834177712431869e-03 1.336669000000000e-03
7.571228700000000e-01 2.830098240000001e-02 1.846682244032613e-03 1.336692100000000e-03
7.582861200000000e-01 2.767828920000000e-02 1.825445228863657e-03 1.336643600000000e-03
7.594493600000000e-01 2.903149920000000e-02 1.840883136192826e-03 1.336571900000000e-03
7.606125500000001e-01 2.866643400000000e-02 1.833343013497062e-03 1.336595000000000e-03
7.617757900000000e-01 2.714957400000000e-02 1.804776660408571e-03 1.336523300000000e-03
7.629389800000000e-01 2.626946280000000e-02 1.827702700766138e-03 1.336546500000000e-03
7.641022200000001e-01 2.687866200000000e-02 1.811424491989837e-03 1.336523300000000e-03
7.652654100000000e-01 2.734416360000001e-02 1.825331470816743e-03 1.336546500000000e-03
7.664286500000000e-01 2.704957800000001e-02 1.788857394978183e-03 1.336474800000000e-03
7.675918300000000e-01 2.662389960000000e-02 1.800216494531587e-03 1.336498000000000e-03
7.687550800000000e-01 2.571227280000000e-02 1.794066494902522e-03 1.336426200000000e-03
7.699182600000000e-01 2.639115240000000e-02 1.828264280640641e-03 1.336449400000000e-03
7.710815100000000e-01 2.539445280000000e-02 1.791572129094911e-03 1.336377700000000e-03
7.722446900000000e-01 2.546838720000000e-02 1.767316455809409e-03 1.336400900000000e-03
7.734079400000000e-01 2.562875880000001e-02 1.788262586374439e-03 1.336329200000000e-03
7.745711199999999e-01 2.576361000000000e-02 1.783359589871118e-03 1.336352300000000e-03
7.757343600000000e-01 2.635158240000000e-02 1.775990956553088e-03 1.336303800000000e-03
7.768976100000000e-01 2.693054640000001e-02 1.810216253266138e-03 1.336232100000000e-03
7.780607899999999e-01 2.736800880000001e-02 1.804718952803462e-03 1.336255200000000e-03
7.792240400000000e-01 2.701386000000000e-02 1.785755159689758e-03 1.336232100000000e-03
7.803872200000000e-01 2.725363200000000e-02 1.745761669692190e-03 1.336206700000000e-03
7.815504700000000e-01 2.864613360000000e-02 1.787679656573975e-03 1.336183600000000e-03
7.827136500000000e-01 2.807669040000000e-02 1.775513260979829e-03 1.336158100000000e-03
7.838769000000000e-01 2.751785640000000e-02 1.756938954888557e-03 1.336135100000000e-03
7.850400800000000e-01 2.820152400000000e-02 1.764088085464698e-03 1.336109600000000e-03
7.862033200000000e-01 2.735309520000000e-02 1.783455279873745e-03 1.336086500000000e-03
7.873665100000000e-01 2.678490840000000e-02 1.763443161652588e-03 1.336061000000000e-03
7.885297500000000e-01 2.593548720000000e-02 1.746141849267899e-03 1.335989500000000e-03
7.896929400000000e-01 2.586638400000000e-02 1.742038586944859e-03 1.336012500000000e-03
7.908561800000000e-01 2.676727200000001e-02 1.739606115413710e-03 1.335989500000000e-03
7.920193700000000e-01 2.748107400000000e-02 1.756032642863096e-03 1.335964000000000e-03
7.931826100000000e-01 2.801631360000000e-02 1.736093462550095e-03 1.335940900000000e-03
7.943458000000000e-01 2.885173440000000e-02 1.753351925856404e-03 1.335915400000000e-03
7.955090400000000e-01 2.948663280000001e-02 1.747188802363674e-03 1.335915400000000e-03
7.966722800000000e-01 2.939415479999999e-02 1.749985701718600e-03 1.335843800000000e-03
7.978354700000000e-01 2.895072720000001e-02 1.743211946917175e-03 1.335866900000000e-03
7.989987100000000e-01 2.816453040000000e-02 1.736051830280530e-03 1.335795300000000e-03
8.001619000000000e-01 2.817138840000000e-02 1.741658431947397e-03 1.335818300000000e-03
8.013251400000000e-01 2.801345400000001e-02 1.741693947057108e-03 1.335795300000000e-03
8.024883300000000e-01 2.773411800000000e-02 1.715656319474348e-03 1.335769800000000e-03
8.036515700000000e-01 2.782559760000001e-02 1.725792436536905e-03 1.335698200000000e-03
8.048147600000000e-01 2.797629960000000e-02 1.723703376462267e-03 1.335721300000000e-03
8.059780000000000e-01 2.919582240000000e-02 1.745915623788610e-03 1.335698200000000e-03
8.071411800000000e-01 2.924986440000001e-02 1.716592169386746e-03 1.335672800000000e-03
8.083044300000000e-01 2.907340199999999e-02 1.728250277045376e-03 1.335649600000000e-03
8.094676100000000e-01 2.904808320000000e-02 1.716695832639748e-03 1.335624300000000e-03
8.106308600000000e-01 2.966575199999999e-02 1.715949974417754e-03 1.335601200000000e-03
8.117940400000000e-01 2.993417759999999e-02 1.701680074232228e-03 1.335575700000000e-03
8.129572900000001e-01 2.893962720000001e-02 1.698654737826944e-03 1.335527200000000e-03
8.141205300000000e-01 2.863019520000000e-02 1.712128246454909e-03 1.335504100000000e-03
8.152837200000000e-01 2.930103840000000e-02 1.701413298764135e-03 1.335478600000000e-03
8.164469600000001e-01 2.930612640000000e-02 1.693688868127840e-03 1.335455600000000e-03
8.176101400000000e-01 2.930774520000000e-02 1.694395802010376e-03 1.335478600000000e-03
8.187733900000000e-01 2.923000560000000e-02 1.678573182653994e-03 1.335407000000000e-03
8.199365700000000e-01 2.798533680000000e-02 1.674774273469282e-03 1.335381600000000e-03
8.210998200000000e-01 2.820145440000000e-02 1.659401309892208e-03 1.335358500000000e-03
8.222630000000000e-01 2.892910440000001e-02 1.671379952705591e-03 1.335381600000000e-03
8.234262500000000e-01 2.831390160000000e-02 1.669934336217536e-03 1.335310100000000e-03
8.245894300000000e-01 2.919873600000000e-02 1.687644064034850e-03 1.335333100000000e-03
8.257526800000000e-01 2.861970360000000e-02 1.673123313253512e-03 1.335261500000000e-03
8.269158599999999e-01 2.848448640000000e-02 1.671852779039281e-03 1.335236000000000e-03
8.280791000000000e-01 2.825162040000001e-02 1.672770745638909e-03 1.335213000000000e-03
8.292422900000000e-01 2.845775160000001e-02 1.673973191340709e-03 1.335236000000000e-03
8.304055299999999e-01 2.869990800000001e-02 1.655328757113828e-03 1.335187500000000e-03
8.315687800000000e-01 2.778901320000000e-02 1.639383455448003e-03 1.335115900000000e-03
8.327319600000000e-01 2.856784560000000e-02 1.661109799292679e-03 1.335139000000000e-03
8.338952100000000e-01 2.831813759999999e-02 1.656335718237383e-03 1.335067400000000e-03
8.350583900000000e-01 2.819166480000000e-02 1.621369116775894e-03 1.335090500000000e-03
8.362216400000000e-01 2.808515880000000e-02 1.656369745959645e-03 1.335067400000000e-03
8.373848200000000e-01 2.856189120000001e-02 1.658560724907019e-03 1.335041900000000e-03
8.385480600000000e-01 2.880269640000000e-02 1.662163829769159e-03 1.335018900000000e-03
8.397112500000000e-01 2.949696120000000e-02 1.667759917531576e-03 1.334945000000000e-03
8.408744900000000e-01 3.072638520000000e-02 1.668630021648423e-03 1.334970400000000e-03
8.420376800000000e-01 3.007396320000000e-02 1.665848344529031e-03 1.334945000000000e-03
8.432009200000000e-01 3.016987079999999e-02 1.654566120405928e-03 1.334873400000000e-03
8.443641100000000e-01 3.082797240000000e-02 1.658052173621133e-03 1.334847900000000e-03
8.455273500000000e-01 3.126140280000000e-02 1.662378719970846e-03 1.334824800000000e-03
8.466905400000000e-01 3.022347960000000e-02 1.661773584475976e-03 1.334847900000000e-03
8.478537800000000e-01 3.019568880000001e-02 1.649903212138239e-03 1.334799300000000e-03
8.490170200000000e-01 2.894426520000000e-02 1.649668217518131e-03 1.334776300000000e-03
8.501802100000000e-01 2.950435800000000e-02 1.651804146494259e-03 1.334750900000000e-03
8.513434500000000e-01 2.871066720000001e-02 1.634523178749107e-03 1.334727700000000e-03
8.525066400000000e-01 2.929081200000000e-02 1.631086427231180e-03 1.334702400000000e-03
8.536698800000000e-01 3.006159119999999e-02 1.618312523524350e-03 1.334630800000000e-03
8.548330700000000e-01 3.047060159999999e-02 1.634667471461449e-03 1.334653800000000e-03
8.559963100000000e-01 3.090463560000001e-02 1.651071459704009e-03 1.334630800000000e-03
8.571595000000000e-01 2.953440119999999e-02 1.613663608855644e-03 1.334605400000000e-03
8.583227400000000e-01 2.925207239999999e-02 1.624597197380818e-03 1.334582200000000e-03
8.594859200000000e-01 2.905426560000000e-02 1.629019365591255e-03 1.334556800000000e-03
8.606491700000000e-01 2.901476880000000e-02 1.639186497683015e-03 1.334533700000000e-03
8.618123500000000e-01 2.901261480000000e-02 1.614678082059208e-03 1.334508300000000e-03
8.629756000000000e-01 3.029926320000001e-02 1.648110188170994e-03 1.334436700000000e-03
8.641387800000000e-01 2.994330480000000e-02 1.639104666059568e-03 1.334411300000000e-03
8.653020300000001e-01 3.007065480000000e-02 1.646499412483755e-03 1.334411300000000e-03
8.664652700000000e-01 3.038513160000000e-02 1.639009743261973e-03 1.334388200000000e-03
8.676284600000000e-01 2.970914520000000e-02 1.612722758845586e-03 1.334362800000000e-03
8.687916999999999e-01 3.019335840000001e-02 1.650968923379743e-03 1.334291200000000e-03
8.699548800000000e-01 3.094274520000000e-02 1.611367274240114e-03 1.334362800000000e-03
8.711181300000000e-01 3.134840400000000e-02 1.615251636004216e-03 1.334242600000000e-03
8.722813100000000e-01 3.121082760000000e-02 1.641981953419901e-03 1.334265800000000e-03
8.734445600000000e-01 3.120925920000001e-02 1.616110432628340e-03 1.334242600000000e-03
8.746077400000000e-01 3.113284200000000e-02 1.638546404337491e-03 1.334217300000000e-03
8.757709900000000e-01 3.068285400000000e-02 1.604992598784609e-03 1.334194200000000e-03
8.769341700000000e-01 3.096078960000000e-02 1.610293014152524e-03 1.334168800000000e-03
8.780974100000000e-01 3.101151119999999e-02 1.607378100061434e-03 1.334097200000000e-03
8.792605999999999e-01 3.113219280000001e-02 1.612759043248057e-03 1.334120300000000e-03
8.804238400000000e-01 3.048199319999999e-02 1.598436463057036e-03 1.334048700000000e-03
8.815870300000000e-01 3.007355640000000e-02 1.601491648590215e-03 1.334071700000000e-03
8.827502699999999e-01 3.071580120000000e-02 1.602091494806579e-03 1.334023300000000e-03
8.839135200000000e-01 3.071402040000000e-02 1.584172315172473e-03 1.334000100000000e-03
8.850767000000000e-01 3.133090800000000e-02 1.624402304146326e-03 1.334023300000000e-03
8.862399500000000e-01 3.089972760000000e-02 1.624841380664931e-03 1.333951700000000e-03
8.874031300000000e-01 3.021156960000000e-02 1.637375573043881e-03 1.333926300000000e-03
8.885663700000000e-01 3.077004719999999e-02 1.633349782408200e-03 1.333903200000000e-03
8.897295600000000e-01 3.023633519999999e-02 1.640012892942786e-03 1.333877800000000e-03
8.908928000000000e-01 3.132721560000000e-02 1.641609881443710e-03 1.333806200000000e-03
8.920559900000000e-01 3.091370520000000e-02 1.656795739828406e-03 1.333829200000000e-03
8.932192300000000e-01 3.001067279999999e-02 1.630500689216957e-03 1.333806200000000e-03
8.943824200000000e-01 3.080698920000000e-02 1.626778619673296e-03 1.333780800000000e-03
8.955456600000000e-01 3.164103839999999e-02 1.658490190299125e-03 1.333709200000000e-03
8.967088500000000e-01 3.169168319999999e-02 1.647619078791350e-03 1.333732300000000e-03
8.978720900000000e-01 3.251813999999999e-02 1.640275368270978e-03 1.333660700000000e-03
8.990352700000001e-01 3.213563639999999e-02 1.644083623992832e-03 1.333635300000000e-03
9.001985200000000e-01 3.221176559999999e-02 1.629189053669891e-03 1.333612300000000e-03
9.013617000000000e-01 3.206339759999999e-02 1.655676652221571e-03 1.333635300000000e-03
9.025249500000000e-01 3.164471640000000e-02 1.619475436069729e-03 1.333586900000000e-03
9.036881900000000e-01 3.239688000000000e-02 1.664902273178935e-03 1.333515300000000e-03
9.048513800000000e-01 3.205848359999999e-02 1.673723235148879e-03 1.333489900000000e-03
9.060146200000000e-01 3.129421440000000e-02 1.671468383307685e-03 1.333466700000000e-03
9.071778100000000e-01 3.181202279999999e-02 1.674264954785776e-03 1.333489900000000e-03
9.083410500000000e-01 3.187221959999999e-02 1.696093262128745e-03 1.333418300000000e-03
9.095042300000000e-01 3.196530600000000e-02 1.698940830047880e-03 1.333441400000000e-03
9.106674800000000e-01 3.226412039999999e-02 1.692304540209018e-03 1.333369800000000e-03
9.118306600000000e-01 3.263641200000000e-02 1.703065623497314e-03 1.333344400000000e-03
9.129939100000000e-01 3.243646800000000e-02 1.683816203286120e-03 1.333321300000000e-03
9.141570900000000e-01 3.170934599999999e-02 1.691751551575661e-03 1.333344400000000e-03
9.153203400000000e-01 3.199910639999999e-02 1.693864856881883e-03 1.333272800000000e-03
9.164835200000000e-01 3.148119720000000e-02 1.680977856601719e-03 1.333247400000000e-03
9.176467699999999e-01 3.151422000000000e-02 1.681014641996214e-03 1.333224400000000e-03
9.188099500000000e-01 3.198764040000000e-02 1.691999791036435e-03 1.333199000000000e-03
9.199731900000000e-01 3.273858840000000e-02 1.690426204787465e-03 1.333199000000000e-03
9.211364399999999e-01 3.272749200000000e-02 1.698038427999101e-03 1.333127400000000e-03
9.222996200000000e-01 3.283050359999999e-02 1.692918434212072e-03 1.333102000000000e-03
9.234628700000000e-01 3.266213159999999e-02 1.701130436211758e-03 1.333078800000000e-03
9.246260500000000e-01 3.340808520000000e-02 1.717882764661586e-03 1.333053500000000e-03
9.257893000000000e-01 3.305862479999999e-02 1.713415581898430e-03 1.333030400000000e-03
9.269524800000000e-01 3.392792880000000e-02 1.719198040662210e-03 1.333005000000000e-03
9.281157300000000e-01 3.367586880000000e-02 1.716639693638271e-03 1.332981900000000e-03
9.292789100000000e-01 3.299543520000000e-02 1.690432351157475e-03 1.332956500000000e-03
9.304421500000000e-01 3.431393880000000e-02 1.714433253474040e-03 1.332933400000000e-03
9.316053399999999e-01 3.347253359999999e-02 1.726841468552319e-03 1.332908100000000e-03
9.327685800000000e-01 3.478515600000001e-02 1.709254317355032e-03 1.332884900000000e-03
9.339317700000000e-01 3.396804960000000e-02 1.701703094556593e-03 1.332859600000000e-03
9.350950099999999e-01 3.291291840000000e-02 1.690982651514343e-03 1.332788000000000e-03
9.362582000000000e-01 3.286663560000000e-02 1.696558938095337e-03 1.332811100000000e-03
9.374214400000001e-01 3.433289999999999e-02 1.708707956961457e-03 1.332762700000000e-03
9.385846900000000e-01 3.502718040000000e-02 1.713976533305843e-03 1.332739500000000e-03
9.397478700000000e-01 3.527731199999999e-02 1.729665044278182e-03 1.332714100000000e-03
9.409111100000001e-01 3.401853119999999e-02 1.705082635162585e-03 1.332642500000000e-03
9.420743000000000e-01 3.408999239999999e-02 1.711679553410813e-03 1.332617200000000e-03
9.432375400000000e-01 3.438834239999999e-02 1.711175212062110e-03 1.332594100000000e-03
9.444007300000000e-01 3.479447279999999e-02 1.727020001123698e-03 1.332617200000000e-03
9.455639700000000e-01 3.503951520000000e-02 1.715218292121942e-03 1.332545700000000e-03
9.467271600000000e-01 3.494055840000000e-02 1.709084057063696e-03 1.332568700000000e-03
9.478904000000000e-01 3.539030280000000e-02 1.711508769999790e-03 1.332497100000000e-03
9.490535900000000e-01 3.456011880000000e-02 1.727134555733126e-03 1.332471800000000e-03
9.502168300000000e-01 3.393717480000000e-02 1.728779082168425e-03 1.332448700000000e-03
9.513800100000001e-01 3.505053360000000e-02 1.725595803051075e-03 1.332423300000000e-03
9.525432600000000e-01 3.539113800000000e-02 1.734702409764804e-03 1.332400100000000e-03
9.537064400000000e-01 3.455933280000000e-02 1.719793069408721e-03 1.332374900000000e-03
9.548696900000000e-01 3.470373600000000e-02 1.727441789064472e-03 1.332326400000000e-03
9.560329300000000e-01 3.480182640000000e-02 1.727097166655192e-03 1.332303300000000e-03
9.571961200000000e-01 3.434743679999999e-02 1.728816917679439e-03 1.332277900000000e-03
9.583593600000000e-01 3.390247799999999e-02 1.727889084572296e-03 1.332206300000000e-03
9.595225500000000e-01 3.349004400000001e-02 1.690923955390522e-03 1.332229500000000e-03
9.606857900000000e-01 3.388429199999999e-02 1.723759495416978e-03 1.332206300000000e-03
9.618489700000000e-01 3.395520479999999e-02 1.715462663601865e-03 1.332181000000000e-03
9.630122200000000e-01 3.387024240000001e-02 1.716394481124589e-03 1.332109300000000e-03
9.641754000000000e-01 3.420908639999999e-02 1.710241364456154e-03 1.332132500000000e-03
9.653386500000000e-01 3.384202199999999e-02 1.712441556011256e-03 1.332060900000000e-03
9.665018300000000e-01 3.402602280000000e-02 1.707486105247504e-03 1.332084100000000e-03
9.676650800000000e-01 3.384155880000000e-02 1.727305090998446e-03 1.331964000000000e-03
9.688282600000000e-01 3.406237200000000e-02 1.699086039477068e-03 1.331987100000000e-03
9.699915099999999e-01 3.518800080000000e-02 1.705181927273973e-03 1.331915500000000e-03
9.711546900000000e-01 3.592843200000000e-02 1.728274649542422e-03 1.331938700000000e-03
9.723179300000000e-01 3.666567120000000e-02 1.736956213692652e-03 1.331938700000000e-03
9.734811799999999e-01 3.588755279999999e-02 1.722616614652787e-03 1.331867100000000e-03
9.746443600000000e-01 3.618545280000000e-02 1.744833960636723e-03 1.331890200000000e-03
9.758076100000000e-01 3.651659039999999e-02 1.734070775813104e-03 1.331818600000000e-03
9.769707900000000e-01 3.714521040000000e-02 1.743308741035129e-03 1.331793300000000e-03
9.781340400000000e-01 3.746285040000000e-02 1.744274426252583e-03 1.331770200000000e-03
9.792972200000000e-01 3.686702280000000e-02 1.730562304028651e-03 1.331744800000000e-03
9.804604600000000e-01 3.675737040000000e-02 1.740418625697121e-03 1.331721700000000e-03
9.816236500000000e-01 3.715338840000001e-02 1.736198597968687e-03 1.331696400000000e-03
9.827868900000000e-01 3.685875839999999e-02 1.728276004441424e-03 1.331624800000000e-03
9.839500799999999e-01 3.727501800000000e-02 1.741792869766258e-03 1.331648000000000e-03
9.851133200000000e-01 3.632128200000000e-02 1.725004945105442e-03 1.331576400000000e-03
9.862765100000001e-01 3.641084039999999e-02 1.718536406418520e-03 1.331551000000000e-03
9.874397499999999e-01 3.651822360000000e-02 1.738177018007810e-03 1.331527800000000e-03
9.886029400000000e-01 3.716173560000001e-02 1.743724920688359e-03 1.331502600000000e-03
9.897661800000001e-01 3.772664880000000e-02 1.740915672095566e-03 1.331479400000000e-03
9.909293700000000e-01 3.698482320000000e-02 1.736324167431708e-03 1.331454100000000e-03
9.920926100000000e-01 3.709997880000000e-02 1.739563833316757e-03 1.331405700000000e-03
9.932558500000001e-01 3.662805480000000e-02 1.743817568669213e-03 1.331382500000000e-03
9.944190400000000e-01 3.679021919999999e-02 1.741934413151402e-03 1.331357200000000e-03
9.955822800000000e-01 3.600553799999999e-02 1.733830328727595e-03 1.331334100000000e-03
9.967454700000000e-01 3.775467600000000e-02 1.730603702747637e-03 1.331260300000000e-03
9.979087100000000e-01 3.722351760000001e-02 1.746489647440810e-03 1.331237100000000e-03
9.990719000000000e-01 3.687200520000000e-02 1.741490294647251e-03 1.331188700000000e-03
1.000235100000000e+00 3.711378240000000e-02 1.738640356578245e-03 1.331211900000000e-03
1.001398300000000e+00 3.796494600000000e-02 1.761669154650922e-03 1.331163500000000e-03
1.002561600000000e+00 3.761281439999999e-02 1.747075134123540e-03 1.331163500000000e-03
1.003724800000000e+00 3.643179360000001e-02 1.741724187451946e-03 1.331117100000000e-03
1.004887900000000e+00 3.615600720000000e-02 1.726925389510062e-03 1.331163500000000e-03
1.006051200000000e+00 3.738439560000000e-02 1.748471608745407e-03 1.330969600000000e-03
1.007214400000000e+00 3.668206919999999e-02 1.744158716392217e-03 1.331066600000000e-03
1.008377700000000e+00 3.731015520000000e-02 1.743995897416181e-03 1.330969600000000e-03
1.009540900000000e+00 3.703991999999999e-02 1.743697877823004e-03 1.330923300000000e-03
1.010704000000000e+00 3.713537160000000e-02 1.741588622844814e-03 1.330872800000000e-03
1.011867300000000e+00 3.865860600000001e-02 1.764218001600087e-03 1.330969600000000e-03
1.013030500000000e+00 3.824457960000000e-02 1.755407016333665e-03 1.330872800000000e-03
1.014193800000000e+00 3.861246960000000e-02 1.764477667626391e-03 1.330826400000000e-03
1.015356900000000e+00 3.832915559999999e-02 1.751749921949357e-03 1.330775900000000e-03
1.016520100000000e+00 3.932239680000001e-02 1.736721587389195e-03 1.330775900000000e-03
1.017683400000000e+00 3.882973200000000e-02 1.756192634195247e-03 1.330775900000000e-03
1.018846600000000e+00 3.849375360000000e-02 1.744096023880417e-03 1.330729600000000e-03
1.020009800000000e+00 3.902452680000001e-02 1.761440722451809e-03 1.330775900000000e-03
1.021173000000000e+00 3.896898600000000e-02 1.738517077119492e-03 1.330582200000000e-03
1.022336200000000e+00 3.938707680000000e-02 1.766412606106919e-03 1.330582200000000e-03
1.023499500000000e+00 3.879562200000000e-02 1.750877437437987e-03 1.330535900000000e-03
1.024662600000000e+00 3.852393480000001e-02 1.774746606860965e-03 1.330582200000000e-03
1.025825900000000e+00 3.931275000000000e-02 1.751939614754067e-03 1.330582200000000e-03
1.026989100000000e+00 4.013536559999999e-02 1.768165059046078e-03 1.330485300000000e-03
1.028152300000000e+00 4.046207880000000e-02 1.780102923924893e-03 1.330485300000000e-03
1.029315600000000e+00 3.925513800000001e-02 1.741575916645381e-03 1.330342000000000e-03
1.030478700000000e+00 3.956867280000000e-02 1.772932168500583e-03 1.330388500000000e-03
1.031642000000000e+00 3.972867000000000e-02 1.788182606180416e-03 1.330388500000000e-03
1.032805200000000e+00 4.007171760000001e-02 1.793915711974997e-03 1.330291600000000e-03
1.033968400000000e+00 4.035548400000001e-02 1.782687593140974e-03 1.330245200000000e-03
1.035131600000000e+00 4.068454439999999e-02 1.785143204622319e-03 1.330291600000000e-03
1.036294800000000e+00 4.002614880000001e-02 1.780604238307448e-03 1.330291600000000e-03
1.037458100000000e+00 4.019496360000001e-02 1.756067551585082e-03 1.330291600000000e-03
1.038621300000000e+00 4.035201359999999e-02 1.788459217177683e-03 1.330148300000000e-03
1.039784400000000e+00 4.160090520000000e-02 1.767013215183684e-03 1.330194800000000e-03
1.040947700000000e+00 4.226831640000000e-02 1.785052368355631e-03 1.330194800000000e-03
1.042110900000000e+00 4.066632359999999e-02 1.774608366907423e-03 1.330194800000000e-03
1.043274200000000e+00 4.032934800000000e-02 1.744739160812669e-03 1.330051500000000e-03
1.044437300000000e+00 4.011926640000001e-02 1.755697517124933e-03 1.330097900000000e-03
