<X> <Y> <dY> <dX>
9.757921100000000e-02 2.786976720000001e-02 8.444399410084640e-03 1.343875400000000e-03
9.874242499999999e-02 2.321338440000001e-02 8.584634468767066e-03 1.343878300000000e-03
9.990564700000000e-02 2.383195440000001e-02 8.509011604958972e-03 1.343875400000000e-03
1.010688600000000e-01 2.765008800000000e-02 8.235115371571742e-03 1.343869400000000e-03
1.022320800000000e-01 2.969286959999999e-02 8.251673502792708e-03 1.343863300000000e-03
1.033952900000000e-01 2.745959880000000e-02 8.265598771601025e-03 1.343866200000000e-03
1.045585100000000e-01 3.085967040000000e-02 8.323705300399619e-03 1.343857300000000e-03
1.057217300000000e-01 3.347564039999999e-02 8.166555244472950e-03 1.343857300000000e-03
1.068849400000000e-01 3.822856920000001e-02 8.569588881363912e-03 1.343857300000000e-03
1.080481600000000e-01 3.873658679999999e-02 8.436928958362271e-03 1.343854000000000e-03
1.092113800000000e-01 4.032211080000000e-02 8.547250429232451e-03 1.343845000000000e-03
1.103745900000000e-01 4.297270080000000e-02 8.478803240729530e-03 1.343845000000000e-03
1.115378100000000e-01 4.666843680000000e-02 8.396390387701397e-03 1.343839000000000e-03
1.127010200000000e-01 5.243832480000001e-02 8.765993275651888e-03 1.343841900000000e-03
1.138642400000000e-01 5.478180959999999e-02 8.749250876976110e-03 1.343832800000000e-03
1.150274600000000e-01 6.252459600000000e-02 8.909460571422291e-03 1.343832800000000e-03
1.161906700000000e-01 6.771484920000001e-02 9.210961436955226e-03 1.343826800000000e-03
1.173538900000000e-01 7.268327760000003e-02 9.100866554550871e-03 1.343823600000000e-03
1.185171100000000e-01 7.614232680000001e-02 9.510361354040157e-03 1.343814700000000e-03
1.196803200000000e-01 8.487203040000002e-02 9.427920873075982e-03 1.343820700000000e-03
1.208435400000000e-01 9.757304400000000e-02 9.659569730312933e-03 1.343814700000000e-03
1.220067500000000e-01 1.077413232000000e-01 1.025543626847894e-02 1.343811400000000e-03
1.231699700000000e-01 1.207524600000000e-01 1.034821735976192e-02 1.343808500000000e-03
1.243331900000000e-01 1.422329772000000e-01 1.148899971933488e-02 1.343802400000000e-03
1.254964000000000e-01 1.737822996000000e-01 1.206348779153508e-02 1.343802400000000e-03
1.266596200000000e-01 2.137535208000000e-01 1.350250608603505e-02 1.343790300000000e-03
1.278228300000000e-01 2.706047160000000e-01 1.607059524020827e-02 1.343796000000000e-03
1.289860600000000e-01 3.669021708000000e-01 1.913710064000084e-02 1.343778100000000e-03
1.301492800000000e-01 5.513402808000000e-01 2.615474646058954e-02 1.343778100000000e-03
1.313124900000000e-01 8.668939919999999e-01 3.653660730674652e-02 1.343778100000000e-03
1.324757000000000e-01 1.358672572800000e+00 5.601614695938278e-02 1.343778100000000e-03
1.336389200000000e-01 2.023694167200000e+00 8.232620754914612e-02 1.343765900000000e-03
1.348021300000000e-01 2.804761687200000e+00 1.091821269714518e-01 1.343778100000000e-03
1.359653500000000e-01 3.589145112000000e+00 1.404248363177550e-01 1.343765900000000e-03
1.371285600000000e-01 4.090851657600001e+00 1.546275119849243e-01 1.343759500000000e-03
1.382917900000000e-01 4.183275960000000e+00 1.597436811296855e-01 1.343753800000000e-03
1.394550100000000e-01 3.774914968800000e+00 1.454312102310562e-01 1.343741500000000e-03
1.406182200000000e-01 3.028658644800000e+00 1.134596436684692e-01 1.343741500000000e-03
1.417814300000000e-01 2.220607536000000e+00 8.783548728585895e-02 1.343741500000000e-03
1.429446500000000e-01 1.505193148800000e+00 5.883694833047579e-02 1.343741500000000e-03
1.441078600000000e-01 1.017625620000000e+00 4.187866176864105e-02 1.343729400000000e-03
1.452710800000000e-01 6.997897584000000e-01 2.960451432752438e-02 1.343729400000000e-03
1.464342900000000e-01 5.138143008000000e-01 2.299641802671738e-02 1.343735100000000e-03
1.475975200000000e-01 4.101159624000000e-01 1.967421931151649e-02 1.343717200000000e-03
1.487607400000000e-01 3.378180695999999e-01 1.662222350805979e-02 1.343717200000000e-03
1.499239500000000e-01 2.843923476000000e-01 1.492934320564728e-02 1.343717200000000e-03
1.510871600000000e-01 2.441278860000000e-01 1.316255711542202e-02 1.343705100000000e-03
1.522503800000000e-01 2.108059752000000e-01 1.238155503788182e-02 1.343692900000000e-03
1.534135900000000e-01 1.871439348000000e-01 1.157964067434035e-02 1.343692900000000e-03
1.545768100000000e-01 1.664810580000000e-01 1.067509722192776e-02 1.343698700000000e-03
1.557400400000000e-01 1.451429364000000e-01 1.006385222046008e-02 1.343680800000000e-03
1.569032500000000e-01 1.320722028000000e-01 9.494505992835404e-03 1.343692900000000e-03
1.580664700000000e-01 1.163823420000000e-01 9.103617092839236e-03 1.343680800000000e-03
1.592296800000000e-01 1.038743712000000e-01 8.622813101625715e-03 1.343680800000000e-03
1.603929000000000e-01 9.738481920000000e-02 8.173362583228381e-03 1.343668600000000e-03
1.615561100000000e-01 8.898020999999998e-02 8.174188835516284e-03 1.343668600000000e-03
1.627193200000000e-01 8.097090000000001e-02 7.706838047859280e-03 1.343656400000000e-03
1.638825400000000e-01 7.751136840000002e-02 7.779421896317348e-03 1.343662200000000e-03
1.650457700000000e-01 7.135467600000001e-02 7.380459105968945e-03 1.343644200000000e-03
1.662089800000000e-01 6.386547600000002e-02 7.174355627656355e-03 1.343644200000000e-03
1.673722000000000e-01 6.116586959999999e-02 7.148590359465580e-03 1.343632100000000e-03
1.685354100000000e-01 5.605117800000000e-02 7.081262955628526e-03 1.343632100000000e-03
1.696986300000000e-01 5.305733760000000e-02 7.031981934273122e-03 1.343619900000000e-03
1.708618400000000e-01 5.464967040000000e-02 6.803764619035070e-03 1.343619900000000e-03
1.720250500000000e-01 4.836346800000000e-02 6.819061283993250e-03 1.343619900000000e-03
1.731882700000000e-01 4.448627640000001e-02 6.726491266668254e-03 1.343613500000000e-03
1.743515000000000e-01 4.077796320000000e-02 6.616994042579471e-03 1.343619900000000e-03
1.755147100000000e-01 4.113161519999999e-02 6.577577953425695e-03 1.343595600000000e-03
1.766779300000000e-01 4.120424520000000e-02 6.594401043050136e-03 1.343595600000000e-03
1.778411400000000e-01 4.201027800000001e-02 6.564476002783160e-03 1.343583500000000e-03
1.790043600000000e-01 3.933631200000001e-02 6.458912926920860e-03 1.343583500000000e-03
1.801675700000000e-01 3.979175760000001e-02 6.275606673730005e-03 1.343571200000000e-03
1.813307900000000e-01 3.848643120000000e-02 6.293986999772559e-03 1.343576900000000e-03
1.824940100000000e-01 3.437007960000001e-02 6.357111447074781e-03 1.343571200000000e-03
1.836572300000000e-01 3.530896919999998e-02 6.287113579014238e-03 1.343559000000000e-03
1.848204400000000e-01 3.118460400000001e-02 6.067076596395569e-03 1.343559000000000e-03
1.859836600000000e-01 3.108160799999999e-02 6.101723634907651e-03 1.343546900000000e-03
1.871468700000000e-01 2.828378280000001e-02 6.030683694898954e-03 1.343546900000000e-03
1.883100900000000e-01 2.643021360000001e-02 5.977010100668389e-03 1.343546900000000e-03
1.894733000000000e-01 2.740572599999999e-02 5.969144750318384e-03 1.343546900000000e-03
1.906365200000000e-01 2.748455040000001e-02 5.884162879874872e-03 1.343540500000000e-03
1.917997400000000e-01 2.771480520000001e-02 5.952048971106904e-03 1.343522600000000e-03
1.929629600000000e-01 3.009212280000000e-02 5.846492569254505e-03 1.343522600000000e-03
1.941261700000000e-01 2.815246320000000e-02 5.976168489225878e-03 1.343522600000000e-03
1.952893900000000e-01 2.668862880000000e-02 5.699485256263388e-03 1.343510300000000e-03
1.964526000000000e-01 2.933320079999999e-02 5.684997734839890e-03 1.343510300000000e-03
1.976158200000000e-01 2.833864440000000e-02 5.851932504507456e-03 1.343498200000000e-03
1.987790300000000e-01 2.864382240000000e-02 5.703239119405568e-03 1.343486000000000e-03
1.999422500000000e-01 2.665522559999999e-02 5.622517088437687e-03 1.343479600000000e-03
2.011054800000000e-01 2.503018920000001e-02 5.614261132517626e-03 1.343473900000000e-03
2.022686900000000e-01 2.653716959999999e-02 5.655464608965284e-03 1.343473900000000e-03
2.034319000000000e-01 2.602384680000001e-02 5.715611769326873e-03 1.343461700000000e-03
2.045951200000000e-01 2.500964520000000e-02 5.426696481354927e-03 1.343461700000000e-03
2.057583300000000e-01 2.454330960000001e-02 5.558981591584558e-03 1.343449600000000e-03
2.069215500000000e-01 2.342470440000000e-02 5.519028982654714e-03 1.343449600000000e-03
2.080847600000000e-01 2.359641000000001e-02 5.437814677222129e-03 1.343455300000000e-03
2.092479900000000e-01 2.205609240000000e-02 5.487565136153749e-03 1.343425200000000e-03
2.104112100000000e-01 2.133275759999999e-02 5.326310398364730e-03 1.343437400000000e-03
2.115744200000000e-01 1.992683640000000e-02 5.483125588345719e-03 1.343425200000000e-03
2.127376300000000e-01 2.166254760000001e-02 5.385651399886107e-03 1.343425200000000e-03
2.139008500000000e-01 2.059003079999998e-02 5.462270323746410e-03 1.343413000000000e-03
2.150640600000000e-01 2.066223480000000e-02 5.445442330163174e-03 1.343400900000000e-03
2.162272800000000e-01 2.299863120000001e-02 5.274505955015175e-03 1.343400900000000e-03
2.173904900000000e-01 2.433180720000001e-02 5.399167165909825e-03 1.343394400000000e-03
2.185537200000000e-01 2.342440079999999e-02 5.260988456114203e-03 1.343376600000000e-03
2.197169400000000e-01 1.966837200000001e-02 5.262909584303812e-03 1.343388700000000e-03
2.208801500000000e-01 1.995525360000000e-02 5.294929810385609e-03 1.343364400000000e-03
2.220433700000000e-01 2.032723920000001e-02 5.244548623886632e-03 1.343364400000000e-03
2.232065800000000e-01 1.778688360000001e-02 5.268797854415244e-03 1.343364400000000e-03
2.243697900000000e-01 1.578875640000000e-02 5.102839654118463e-03 1.343352300000000e-03
2.255330100000000e-01 1.862725199999999e-02 5.123663950339695e-03 1.343340000000000e-03
2.266962200000000e-01 1.899815880000001e-02 5.176517094665440e-03 1.343333600000000e-03
2.278594500000000e-01 1.788367800000001e-02 5.179321345997653e-03 1.343327900000000e-03
2.290226700000000e-01 2.028171239999999e-02 5.261616473092081e-03 1.343315700000000e-03
2.301858800000000e-01 2.173333320000000e-02 5.113968555910526e-03 1.343315700000000e-03
2.313491000000000e-01 2.310823439999999e-02 5.151870219411571e-03 1.343315700000000e-03
2.325123100000000e-01 2.619853200000000e-02 5.216172839098986e-03 1.343303500000000e-03
2.336755200000000e-01 2.995559880000000e-02 5.288933274266419e-03 1.343303500000000e-03
2.348387400000000e-01 3.460240079999999e-02 5.390172999969110e-03 1.343291400000000e-03
2.360019500000000e-01 4.324972080000000e-02 5.581227377916039e-03 1.343285000000000e-03
2.371651800000000e-01 4.793936880000001e-02 5.760521641219873e-03 1.343279100000000e-03
2.383284000000000e-01 5.239472400000000e-02 5.682969532869612e-03 1.343267000000000e-03
2.394916100000000e-01 4.944055680000000e-02 5.652119413549496e-03 1.343254800000000e-03
2.406548300000000e-01 4.801420800000000e-02 5.625203082594987e-03 1.343254800000000e-03
2.418180400000000e-01 4.440189359999999e-02 5.568994450211349e-03 1.343242700000000e-03
2.429812600000000e-01 3.691865400000000e-02 5.365114375009986e-03 1.343242700000000e-03
2.441444700000000e-01 2.994294719999999e-02 5.021069903251133e-03 1.343236300000000e-03
2.453077000000000e-01 2.387550120000002e-02 5.053053325929836e-03 1.343218400000000e-03
2.464709100000000e-01 2.185968360000001e-02 4.874962479574486e-03 1.343206200000000e-03
2.476341300000000e-01 1.923732480000000e-02 4.984053960883088e-03 1.343206200000000e-03
2.487973400000000e-01 1.836255479999998e-02 4.919757425443611e-03 1.343206200000000e-03
2.499605600000000e-01 1.790451960000001e-02 4.821992083995572e-03 1.343212000000000e-03
2.511237900000000e-01 1.859531399999999e-02 4.940298581084893e-03 1.343194000000000e-03
2.522870000000000e-01 1.659406560000000e-02 4.784514078351275e-03 1.343169700000000e-03
2.534502100000000e-01 1.634620320000000e-02 4.741935777962618e-03 1.343169700000000e-03
2.546134300000000e-01 1.370769359999999e-02 4.660726876554277e-03 1.343169700000000e-03
2.557766400000000e-01 1.373536319999999e-02 4.621047927258941e-03 1.343145400000000e-03
2.569398600000000e-01 1.392404160000000e-02 4.772872160644820e-03 1.343145400000000e-03
2.581030700000000e-01 1.565168880000001e-02 4.670190117171415e-03 1.343145400000000e-03
2.592662900000000e-01 1.741115280000000e-02 4.615756603586147e-03 1.343145400000000e-03
2.604295000000000e-01 1.741277280000000e-02 4.601674643067257e-03 1.343121100000000e-03
2.615927200000000e-01 1.428138840000000e-02 4.611677612707369e-03 1.343121100000000e-03
2.627559300000000e-01 1.559733600000000e-02 4.663040586590400e-03 1.343121100000000e-03
2.639191400000000e-01 1.484435160000000e-02 4.502317278770862e-03 1.343121100000000e-03
2.650823600000000e-01 1.439566200000001e-02 4.547189924443947e-03 1.343096700000000e-03
2.662455700000000e-01 1.152202080000001e-02 4.492318740835261e-03 1.343083800000000e-03
2.674088200000000e-01 1.300880159999998e-02 4.490131348506290e-03 1.343096700000000e-03
2.685720300000000e-01 1.276893240000000e-02 4.498762207323884e-03 1.343072400000000e-03
2.697352500000000e-01 1.274979480000001e-02 4.443307536312621e-03 1.343048100000000e-03
2.708984600000000e-01 1.031673720000000e-02 4.515494056214775e-03 1.343048100000000e-03
2.720616800000000e-01 1.112704080000000e-02 4.455140319901373e-03 1.343048100000000e-03
2.732248900000000e-01 1.174895280000000e-02 4.453331976517867e-03 1.343023700000000e-03
2.743881000000000e-01 1.185971880000001e-02 4.347809048418643e-03 1.343023700000000e-03
2.755513200000000e-01 1.164263880000000e-02 4.411376135376730e-03 1.343023700000000e-03
2.767145300000000e-01 1.211650439999999e-02 4.426000827216513e-03 1.342999400000000e-03
2.778777500000000e-01 1.351094040000000e-02 4.374104224169816e-03 1.343023700000000e-03
2.790409600000000e-01 1.173431760000001e-02 4.401019987922030e-03 1.342999400000000e-03
2.802041800000000e-01 1.136172960000000e-02 4.345198232864905e-03 1.342975100000000e-03
2.813673900000000e-01 1.205477520000000e-02 4.366705417874934e-03 1.342975100000000e-03
2.825306100000000e-01 1.458480720000001e-02 4.369832904505880e-03 1.342975100000000e-03
2.836938200000000e-01 1.270038120000002e-02 4.204958298881707e-03 1.342975100000000e-03
2.848570300000000e-01 1.020636720000001e-02 4.294167892734076e-03 1.342986500000000e-03
2.860202800000000e-01 1.036181400000000e-02 4.293210706059874e-03 1.342950700000000e-03
2.871834900000000e-01 1.174703040000000e-02 4.265045227504038e-03 1.342950700000000e-03
2.883467100000000e-01 1.261390080000000e-02 4.248748765736238e-03 1.342926400000000e-03
2.895099200000000e-01 1.420540920000000e-02 4.244675951458957e-03 1.342902100000000e-03
2.906731400000000e-01 1.442830439999999e-02 4.294485653409872e-03 1.342926400000000e-03
2.918363500000000e-01 1.395211800000000e-02 4.203726305717476e-03 1.342902100000000e-03
2.929995700000000e-01 1.389783240000001e-02 4.178692955546978e-03 1.342877700000000e-03
2.941627800000000e-01 1.420803119999999e-02 4.174638050500989e-03 1.342902100000000e-03
2.953259900000000e-01 1.375337280000000e-02 4.198294636750905e-03 1.342877700000000e-03
2.964892100000000e-01 1.120875600000000e-02 4.174761674353020e-03 1.342877700000000e-03
2.976524200000000e-01 9.573496799999994e-03 4.124841255052887e-03 1.342853400000000e-03
2.988156400000000e-01 9.404635199999994e-03 4.135767963434725e-03 1.342853400000000e-03
2.999788500000000e-01 1.278235559999998e-02 4.144586742218794e-03 1.342853400000000e-03
3.011420700000000e-01 1.329130919999999e-02 4.184925154170295e-03 1.342829100000000e-03
3.023052800000000e-01 1.188389640000001e-02 4.086471563010906e-03 1.342840500000000e-03
3.034685300000000e-01 1.140925920000002e-02 4.109631880587709e-03 1.342829100000000e-03
3.046317400000000e-01 1.131667080000001e-02 4.043065301538813e-03 1.342804800000000e-03
3.057949500000000e-01 1.235418839999999e-02 4.060169859968348e-03 1.342804800000000e-03
3.069581700000000e-01 1.244551680000000e-02 4.130759072361810e-03 1.342780400000000e-03
3.081213800000000e-01 1.065936720000000e-02 3.961089284509719e-03 1.342780400000000e-03
3.092846000000000e-01 1.038792840000001e-02 4.002661132617987e-03 1.342780400000000e-03
3.104478100000000e-01 8.979307199999995e-03 3.986253027451311e-03 1.342756100000000e-03
3.116110300000000e-01 9.479926799999988e-03 4.061451010379170e-03 1.342731800000000e-03
3.127742400000000e-01 9.295921200000003e-03 4.028404238867119e-03 1.342731800000000e-03
3.139374600000000e-01 1.025904120000001e-02 4.000856801717071e-03 1.342731800000000e-03
3.151006700000000e-01 9.877726799999998e-03 4.092306582741613e-03 1.342731800000000e-03
3.162638800000000e-01 9.482858399999992e-03 4.012841892848474e-03 1.342707400000000e-03
3.174271000000000e-01 9.502169999999992e-03 3.971922305007640e-03 1.342707400000000e-03
3.185903100000000e-01 9.357447600000008e-03 3.997140578179893e-03 1.342707400000000e-03
3.197535300000000e-01 1.052539199999999e-02 3.973573691756271e-03 1.342683100000000e-03
3.209167400000000e-01 1.151339879999999e-02 4.004090022344392e-03 1.342694600000000e-03
3.220799900000000e-01 1.061720280000001e-02 3.949632507521224e-03 1.342658800000000e-03
3.232432000000000e-01 1.057275959999999e-02 3.890526819526679e-03 1.342658800000000e-03
3.244064200000000e-01 7.174648799999993e-03 3.958806248679008e-03 1.342634400000000e-03
3.255696300000000e-01 7.992079199999991e-03 3.864606842246399e-03 1.342634400000000e-03
3.267328400000000e-01 7.687057199999984e-03 3.918314522854698e-03 1.342634400000000e-03
3.278960600000000e-01 9.856563599999995e-03 3.830254382235427e-03 1.342610100000000e-03
3.290592700000000e-01 1.048073760000000e-02 3.842789386781900e-03 1.342610100000000e-03
3.302224900000000e-01 1.160579160000001e-02 3.898626201502387e-03 1.342585800000000e-03
3.313857000000000e-01 1.196444999999999e-02 3.823886460770061e-03 1.342585800000000e-03
3.325489200000000e-01 1.167125759999999e-02 3.834179224066399e-03 1.342561400000000e-03
3.337121300000000e-01 1.166480760000001e-02 3.782791179478636e-03 1.342561400000000e-03
3.348753500000000e-01 1.135416720000000e-02 3.895105328971901e-03 1.342561400000000e-03
3.360385600000000e-01 1.127438040000000e-02 3.892748111312746e-03 1.342537100000000e-03
3.372017700000000e-01 1.220226120000001e-02 3.802069424437550e-03 1.342537100000000e-03
3.383649900000000e-01 1.324399800000001e-02 3.853918094956022e-03 1.342524300000000e-03
3.395282300000000e-01 1.217143200000000e-02 3.793568263409710e-03 1.342512800000000e-03
3.406914500000000e-01 1.012302120000000e-02 3.833767688602109e-03 1.342512800000000e-03
3.418546600000000e-01 1.103661719999999e-02 3.785441588416096e-03 1.342488500000000e-03
3.430178800000000e-01 1.011998400000000e-02 3.735469830354534e-03 1.342488500000000e-03
3.441810900000000e-01 1.019631960000000e-02 3.786231265506216e-03 1.342464100000000e-03
3.453443100000000e-01 1.146053280000000e-02 3.684311869798972e-03 1.342464100000000e-03
3.465075200000000e-01 1.213377119999999e-02 3.753805691559748e-03 1.342439800000000e-03
3.476707300000000e-01 1.066208760000001e-02 3.665368017911235e-03 1.342439800000000e-03
3.488339500000000e-01 9.683971200000009e-03 3.660458135489412e-03 1.342415500000000e-03
3.499971600000000e-01 9.056035199999996e-03 3.635865718773179e-03 1.342415500000000e-03
3.511603800000000e-01 1.149758520000000e-02 3.745649513288959e-03 1.342391100000000e-03
3.523235900000000e-01 1.310443320000000e-02 3.655514447050723e-03 1.342415500000000e-03
3.534868100000000e-01 1.447872960000000e-02 3.620055509104220e-03 1.342391100000000e-03
3.546500200000000e-01 1.490694239999999e-02 3.703793660787913e-03 1.342366800000000e-03
3.558132400000000e-01 1.211282040000000e-02 3.627814934773068e-03 1.342378300000000e-03
3.569764800000000e-01 1.247658240000000e-02 3.641701351336548e-03 1.342366800000000e-03
3.581396900000000e-01 1.323488159999999e-02 3.655035148778395e-03 1.342342500000000e-03
3.593029100000000e-01 1.148987640000000e-02 3.601296395700092e-03 1.342342500000000e-03
3.604661200000000e-01 1.063787520000001e-02 3.679372313873743e-03 1.342318100000000e-03
3.616293400000000e-01 1.202125560000000e-02 3.589331138340117e-03 1.342318100000000e-03
3.627925500000000e-01 1.466743560000000e-02 3.659771570925759e-03 1.342293800000000e-03
3.639557700000000e-01 1.299111360000001e-02 3.631323529619221e-03 1.342293800000000e-03
3.651189800000000e-01 1.489835280000001e-02 3.612664007077866e-03 1.342293800000000e-03
3.662821900000000e-01 1.531377599999999e-02 3.653679441467178e-03 1.342269500000000e-03
3.674454100000000e-01 1.463988119999998e-02 3.527860587273707e-03 1.342269500000000e-03
3.686086200000000e-01 1.324107719999999e-02 3.602833672567524e-03 1.342245100000000e-03
3.697718400000000e-01 1.265020800000001e-02 3.544813771585385e-03 1.342245100000000e-03
3.709350500000000e-01 1.429447679999999e-02 3.580564175132511e-03 1.342245100000000e-03
3.720982700000000e-01 1.526632560000000e-02 3.563977466001601e-03 1.342196500000000e-03
3.732614800000000e-01 1.516781399999999e-02 3.486068048785278e-03 1.342245100000000e-03
3.744247000000000e-01 1.514337720000000e-02 3.592623682094448e-03 1.342232300000000e-03
3.755879400000000e-01 1.521339840000000e-02 3.517704729084685e-03 1.342220800000000e-03
3.767511500000000e-01 1.492467120000002e-02 3.491500845255790e-03 1.342220800000000e-03
3.779143700000000e-01 1.275997560000000e-02 3.485697688309874e-03 1.342196500000000e-03
3.790775800000000e-01 1.362725280000000e-02 3.488779114293693e-03 1.342172200000000e-03
3.802408000000000e-01 1.370965199999998e-02 3.499483158586099e-03 1.342172200000000e-03
3.814040100000000e-01 1.418944320000001e-02 3.394053248219524e-03 1.342172200000000e-03
3.825672300000000e-01 1.392059399999999e-02 3.458397437228478e-03 1.342147900000000e-03
3.837304400000000e-01 1.125555240000000e-02 3.481849649692754e-03 1.342123600000000e-03
3.848936600000000e-01 1.205772120000000e-02 3.412329711038760e-03 1.342123600000000e-03
3.860568700000000e-01 1.207844280000001e-02 3.466354117241002e-03 1.342099300000000e-03
3.872200800000000e-01 1.234772039999999e-02 3.370326148461303e-03 1.342099300000000e-03
3.883833000000000e-01 1.167299160000000e-02 3.422171844811468e-03 1.342099300000000e-03
3.895465100000000e-01 1.161015480000001e-02 3.404456378082711e-03 1.342074900000000e-03
3.907097300000000e-01 1.397887200000000e-02 3.400852858223339e-03 1.342050600000000e-03
3.918729400000000e-01 1.507677480000002e-02 3.406303389646809e-03 1.342086400000000e-03
3.930361900000000e-01 1.480454399999999e-02 3.354040867312357e-03 1.342050600000000e-03
3.941994000000000e-01 1.449132719999999e-02 3.380611378637645e-03 1.342026300000000e-03
3.953626200000000e-01 1.475921999999999e-02 3.339917798727204e-03 1.342026300000000e-03
3.965258300000000e-01 1.443860999999999e-02 3.302424062430353e-03 1.342002000000000e-03
3.976890400000000e-01 1.306585560000001e-02 3.330997613112182e-03 1.342002000000000e-03
3.988522600000000e-01 1.415131319999999e-02 3.360113252361757e-03 1.341977600000000e-03
4.000154700000000e-01 1.478042760000000e-02 3.345467957836183e-03 1.341977600000000e-03
4.011786900000000e-01 1.457220359999999e-02 3.245217823252953e-03 1.341977600000000e-03
4.023419000000000e-01 1.301115000000001e-02 3.312690834954779e-03 1.341953300000000e-03
4.035051200000000e-01 1.221249839999999e-02 3.239133697852005e-03 1.341953300000000e-03
4.046683300000000e-01 1.325433479999999e-02 3.281484334824899e-03 1.341929000000000e-03
4.058315500000000e-01 1.278461520000000e-02 3.236713316513127e-03 1.341929000000000e-03
4.069947600000000e-01 1.205980920000000e-02 3.239699826276235e-03 1.341904600000000e-03
4.081579700000000e-01 1.297045920000000e-02 3.264530947213351e-03 1.341904600000000e-03
4.093211900000000e-01 1.511336280000001e-02 3.206564298410536e-03 1.341891800000000e-03
