<X> <Y> <dY> <dX>
2.011054800000000e-01 4.235660520000002e-02 6.035370455504212e-03 1.343473900000000e-03
2.022686900000000e-01 4.255203959999999e-02 6.042320927975184e-03 1.343473900000000e-03
2.034319000000000e-01 4.145076480000000e-02 6.094073287130831e-03 1.343461700000000e-03
2.045951200000000e-01 3.993339119999999e-02 5.775119870523931e-03 1.343461700000000e-03
2.057583300000000e-01 3.883330560000001e-02 5.903209810409222e-03 1.343449600000000e-03
2.069215500000000e-01 3.608344440000000e-02 5.818847633908459e-03 1.343449600000000e-03
2.080847600000000e-01 3.565035599999999e-02 5.720938148393385e-03 1.343455300000000e-03
2.092479900000000e-01 3.436051439999999e-02 5.779111384720188e-03 1.343425200000000e-03
2.104112100000000e-01 3.311774760000000e-02 5.593829762392886e-03 1.343437400000000e-03
2.115744200000000e-01 3.167316840000000e-02 5.758849987735687e-03 1.343425200000000e-03
2.127376300000000e-01 3.232154760000000e-02 5.631856768449811e-03 1.343425200000000e-03
2.139008500000000e-01 3.141031679999999e-02 5.712098500043681e-03 1.343413000000000e-03
2.150640600000000e-01 3.069820680000002e-02 5.678359221384263e-03 1.343400900000000e-03
2.162272800000000e-01 3.222900120000000e-02 5.484556915180742e-03 1.343400900000000e-03
2.173904900000000e-01 3.185830320000001e-02 5.573685313238096e-03 1.343394400000000e-03
2.185537200000000e-01 3.198202679999999e-02 5.455142781660195e-03 1.343376600000000e-03
2.197169400000000e-01 2.813775600000000e-02 5.453108474642104e-03 1.343388700000000e-03
2.208801500000000e-01 2.547873360000000e-02 5.418794392821841e-03 1.343364400000000e-03
2.220433700000000e-01 2.885328720000001e-02 5.436936979840714e-03 1.343364400000000e-03
2.232065800000000e-01 2.779212960000001e-02 5.496055130190116e-03 1.343364400000000e-03
2.243697900000000e-01 2.612126640000000e-02 5.327901426083555e-03 1.343352300000000e-03
2.255330100000000e-01 2.600462999999998e-02 5.286243184508165e-03 1.343340000000000e-03
2.266962200000000e-01 2.460150480000001e-02 5.300624125364525e-03 1.343333600000000e-03
2.278594500000000e-01 2.205931800000001e-02 5.270786923289084e-03 1.343327900000000e-03
2.290226700000000e-01 2.197506239999999e-02 5.299161187928654e-03 1.343315700000000e-03
2.301858800000000e-01 2.271174720000000e-02 5.135178564813690e-03 1.343315700000000e-03
2.313491000000000e-01 2.526009240000000e-02 5.199046743978881e-03 1.343315700000000e-03
2.325123100000000e-01 2.472176400000001e-02 5.183507758358120e-03 1.343303500000000e-03
2.336755200000000e-01 2.132003280000001e-02 5.099213191909557e-03 1.343303500000000e-03
2.348387400000000e-01 2.020430880000000e-02 5.073447525258632e-03 1.343291400000000e-03
2.360019500000000e-01 1.950788880000000e-02 5.054505542937821e-03 1.343285000000000e-03
2.371651800000000e-01 2.048704080000001e-02 5.140312076470446e-03 1.343279100000000e-03
2.383284000000000e-01 2.137690800000000e-02 4.995075404374141e-03 1.343267000000000e-03
2.394916100000000e-01 1.792540680000001e-02 4.958016557323974e-03 1.343254800000000e-03
2.406548300000000e-01 1.892343599999999e-02 4.979233722000286e-03 1.343254800000000e-03
2.418180400000000e-01 1.970994959999999e-02 5.022528322948680e-03 1.343242700000000e-03
2.429812600000000e-01 1.930622399999999e-02 4.977001452935803e-03 1.343242700000000e-03
2.441444700000000e-01 1.828617720000000e-02 4.775859173110176e-03 1.343236300000000e-03
2.453077000000000e-01 1.735600920000002e-02 4.914048595566527e-03 1.343218400000000e-03
2.464709100000000e-01 1.586411160000002e-02 4.751257762242385e-03 1.343206200000000e-03
2.476341300000000e-01 1.587806879999999e-02 4.913253588953970e-03 1.343206200000000e-03
2.487973400000000e-01 1.485570480000000e-02 4.846866299508833e-03 1.343206200000000e-03
2.499605600000000e-01 1.452786960000000e-02 4.753368068951988e-03 1.343212000000000e-03
2.511237900000000e-01 1.524789000000001e-02 4.869636095805374e-03 1.343194000000000e-03
2.522870000000000e-01 1.616167559999999e-02 4.775635061166221e-03 1.343169700000000e-03
2.534502100000000e-01 1.647102719999999e-02 4.744497996607406e-03 1.343169700000000e-03
2.546134300000000e-01 1.453933559999999e-02 4.677468794596811e-03 1.343169700000000e-03
2.557766400000000e-01 1.507598520000000e-02 4.648120770984927e-03 1.343145400000000e-03
2.569398600000000e-01 1.330383360000000e-02 4.760062828396281e-03 1.343145400000000e-03
2.581030700000000e-01 1.366335480000000e-02 4.629945566530244e-03 1.343145400000000e-03
2.592662900000000e-01 1.505492880000001e-02 4.568269446631894e-03 1.343145400000000e-03
2.604295000000000e-01 1.447235280000000e-02 4.542724401956516e-03 1.343121100000000e-03
2.615927200000000e-01 1.225974240000000e-02 4.571184119137262e-03 1.343121100000000e-03
2.627559300000000e-01 1.285511400000000e-02 4.607179466620121e-03 1.343121100000000e-03
2.639191400000000e-01 1.277322359999999e-02 4.461440672404033e-03 1.343121100000000e-03
2.650823600000000e-01 1.439566200000001e-02 4.547191810381209e-03 1.343096700000000e-03
2.662455700000000e-01 1.224572280000000e-02 4.506533929024216e-03 1.343083800000000e-03
2.674088200000000e-01 1.231278359999999e-02 4.476429764260536e-03 1.343096700000000e-03
2.685720300000000e-01 1.132926840000000e-02 4.470600181171093e-03 1.343072400000000e-03
2.697352500000000e-01 1.278682680000001e-02 4.444016687515004e-03 1.343048100000000e-03
2.708984600000000e-01 1.014935520000000e-02 4.512186884577970e-03 1.343048100000000e-03
2.720616800000000e-01 7.814974799999994e-03 4.390988352997181e-03 1.343048100000000e-03
2.732248900000000e-01 9.016732800000007e-03 4.400072876462159e-03 1.343023700000000e-03
2.743881000000000e-01 9.240166800000005e-03 4.298092345738475e-03 1.343023700000000e-03
2.755513200000000e-01 9.418432799999998e-03 4.368292981616743e-03 1.343023700000000e-03
2.767145300000000e-01 9.253820399999987e-03 4.370272208414359e-03 1.342999400000000e-03
2.778777500000000e-01 1.208179440000001e-02 4.346439632797431e-03 1.343023700000000e-03
2.790409600000000e-01 1.034939760000000e-02 4.374440400016908e-03 1.342999400000000e-03
2.802041800000000e-01 1.042287960000000e-02 4.327401668214565e-03 1.342975100000000e-03
2.813673900000000e-01 1.104402720000000e-02 4.347289967470661e-03 1.342975100000000e-03
2.825306100000000e-01 1.265129519999999e-02 4.332189068175968e-03 1.342975100000000e-03
2.836938200000000e-01 1.274635320000002e-02 4.205819969639550e-03 1.342975100000000e-03
2.848570300000000e-01 1.103904120000001e-02 4.310018430661992e-03 1.342986500000000e-03
2.860202800000000e-01 1.033377600000000e-02 4.292667029763708e-03 1.342950700000000e-03
2.871834900000000e-01 1.204742640000001e-02 4.270768551042005e-03 1.342950700000000e-03
2.883467100000000e-01 1.052509080000001e-02 4.209446667599644e-03 1.342926400000000e-03
2.895099200000000e-01 8.792281200000012e-03 4.142820469642858e-03 1.342902100000000e-03
2.906731400000000e-01 7.960412399999981e-03 4.171824826680203e-03 1.342926400000000e-03
2.918363500000000e-01 9.876564000000010e-03 4.127092458343705e-03 1.342902100000000e-03
2.929995700000000e-01 1.059592440000000e-02 4.116683624712933e-03 1.342877700000000e-03
2.941627800000000e-01 9.634423200000001e-03 4.088811954378105e-03 1.342902100000000e-03
2.953259900000000e-01 9.695572800000015e-03 4.121923421404091e-03 1.342877700000000e-03
2.964892100000000e-01 9.516552000000005e-03 4.143039998855424e-03 1.342877700000000e-03
2.976524200000000e-01 9.319876800000003e-03 4.120146413666655e-03 1.342853400000000e-03
2.988156400000000e-01 7.946899199999998e-03 4.109003194326704e-03 1.342853400000000e-03
2.999788500000000e-01 9.265881599999993e-03 4.079670994901440e-03 1.342853400000000e-03
3.011420700000000e-01 9.296383200000008e-03 4.110355220093917e-03 1.342829100000000e-03
3.023052800000000e-01 1.003944240000001e-02 4.052679620779208e-03 1.342840500000000e-03
3.034685300000000e-01 8.818261200000009e-03 4.062146017091513e-03 1.342829100000000e-03
3.046317400000000e-01 7.627162799999994e-03 3.976172538468181e-03 1.342804800000000e-03
3.057949500000000e-01 8.591792399999996e-03 3.991341642689338e-03 1.342804800000000e-03
3.069581700000000e-01 9.577108799999998e-03 4.077174267945847e-03 1.342780400000000e-03
3.081213800000000e-01 9.895531199999993e-03 3.947320666728203e-03 1.342780400000000e-03
3.092846000000000e-01 8.623010400000006e-03 3.970404755984893e-03 1.342780400000000e-03
3.104478100000000e-01 9.487483200000001e-03 3.995446066808262e-03 1.342756100000000e-03
3.116110300000000e-01 6.590896799999996e-03 4.009380242065676e-03 1.342731800000000e-03
3.127742400000000e-01 6.326107199999996e-03 3.975569659278143e-03 1.342731800000000e-03
3.139374600000000e-01 7.437589199999998e-03 3.950564638608064e-03 1.342731800000000e-03
3.151006700000000e-01 7.192630799999996e-03 4.043519813972355e-03 1.342731800000000e-03
3.162638800000000e-01 7.227194400000009e-03 3.973008154946072e-03 1.342707400000000e-03
3.174271000000000e-01 8.552009999999981e-03 3.955007196201225e-03 1.342707400000000e-03
3.185903100000000e-01 7.392909600000010e-03 3.962133932092702e-03 1.342707400000000e-03
3.197535300000000e-01 8.851145999999994e-03 3.943767296632941e-03 1.342683100000000e-03
3.209167400000000e-01 9.877030799999987e-03 3.974482350914126e-03 1.342694600000000e-03
3.220799900000000e-01 8.743954799999997e-03 3.916350181827724e-03 1.342658800000000e-03
3.232432000000000e-01 8.286723599999995e-03 3.850269584488667e-03 1.342658800000000e-03
3.244064200000000e-01 4.973938799999992e-03 3.920092460719559e-03 1.342634400000000e-03
3.255696300000000e-01 6.013579199999989e-03 3.830302019903263e-03 1.342634400000000e-03
3.267328400000000e-01 6.765889199999996e-03 3.902006460695130e-03 1.342634400000000e-03
3.278960600000000e-01 8.285301600000005e-03 3.802770807557429e-03 1.342610100000000e-03
3.290592700000000e-01 1.030184160000000e-02 3.839621664031273e-03 1.342610100000000e-03
3.302224900000000e-01 9.832503600000009e-03 3.867058712949000e-03 1.342585800000000e-03
3.313857000000000e-01 9.834762000000013e-03 3.786580699609248e-03 1.342585800000000e-03
3.325489200000000e-01 7.792275599999989e-03 3.766484248129030e-03 1.342561400000000e-03
3.337121300000000e-01 7.799013600000009e-03 3.716211436010300e-03 1.342561400000000e-03
3.348753500000000e-01 8.266291199999984e-03 3.840525922571284e-03 1.342561400000000e-03
3.360385600000000e-01 7.334852400000003e-03 3.823498531844424e-03 1.342537100000000e-03
3.372017700000000e-01 7.888855199999994e-03 3.728195339944368e-03 1.342537100000000e-03
3.383649900000000e-01 9.958044000000015e-03 3.795938410059855e-03 1.342524300000000e-03
3.395282300000000e-01 8.237700000000018e-03 3.725838144548199e-03 1.342512800000000e-03
3.406914500000000e-01 8.408743199999997e-03 3.803899336872523e-03 1.342512800000000e-03
3.418546600000000e-01 8.109937200000005e-03 3.735186319871658e-03 1.342488500000000e-03
3.430178800000000e-01 6.677406000000005e-03 3.676542980265309e-03 1.342488500000000e-03
3.441810900000000e-01 7.127721600000001e-03 3.733009596347084e-03 1.342464100000000e-03
3.453443100000000e-01 1.005103680000001e-02 3.660178302771770e-03 1.342464100000000e-03
3.465075200000000e-01 1.041523920000000e-02 3.723835428635572e-03 1.342439800000000e-03
3.476707300000000e-01 9.403599600000000e-03 3.643973429177896e-03 1.342439800000000e-03
3.488339500000000e-01 1.092436320000000e-02 3.681648910967275e-03 1.342415500000000e-03
3.499971600000000e-01 1.018638120000001e-02 3.655004948117595e-03 1.342415500000000e-03
3.511603800000000e-01 9.648139200000010e-03 3.713550147160736e-03 1.342391100000000e-03
3.523235900000000e-01 1.025950320000000e-02 3.606913802968626e-03 1.342415500000000e-03
3.534868100000000e-01 1.087128960000000e-02 3.558836414406012e-03 1.342391100000000e-03
3.546500200000000e-01 1.143188639999999e-02 3.643242167470911e-03 1.342366800000000e-03
3.558132400000000e-01 1.191744240000000e-02 3.624478221124568e-03 1.342378300000000e-03
3.569764800000000e-01 1.042278239999999e-02 3.606653995287991e-03 1.342366800000000e-03
3.581396900000000e-01 8.658765600000003e-03 3.577015735608120e-03 1.342342500000000e-03
3.593029100000000e-01 7.994942400000007e-03 3.543299951959663e-03 1.342342500000000e-03
3.604661200000000e-01 7.912339200000005e-03 3.633085697059352e-03 1.342318100000000e-03
3.616293400000000e-01 9.847161600000006e-03 3.553071872652318e-03 1.342318100000000e-03
3.627925500000000e-01 9.979545599999988e-03 3.579927206933237e-03 1.342293800000000e-03
3.639557700000000e-01 9.337191600000011e-03 3.569701514603729e-03 1.342293800000000e-03
3.651189800000000e-01 9.388024800000011e-03 3.519327470076425e-03 1.342293800000000e-03
3.662821900000000e-01 9.918161999999989e-03 3.561660811365825e-03 1.342269500000000e-03
3.674454100000000e-01 1.060389119999999e-02 3.461426375434042e-03 1.342269500000000e-03
3.686086200000000e-01 1.006680719999999e-02 3.549056439553326e-03 1.342245100000000e-03
3.697718400000000e-01 9.190524000000018e-03 3.487202702536094e-03 1.342245100000000e-03
3.709350500000000e-01 1.063802879999999e-02 3.518869876550709e-03 1.342245100000000e-03
3.720982700000000e-01 1.282652760000001e-02 3.522589363852953e-03 1.342196500000000e-03
3.732614800000000e-01 1.320465599999999e-02 3.453599091300161e-03 1.342245100000000e-03
3.744247000000000e-01 1.289679720000000e-02 3.554644514242741e-03 1.342232300000000e-03
3.755879400000000e-01 1.253261040000002e-02 3.473061519884081e-03 1.342220800000000e-03
3.767511500000000e-01 1.341201120000001e-02 3.466175438405293e-03 1.342220800000000e-03
3.779143700000000e-01 1.077597959999999e-02 3.452656840392903e-03 1.342196500000000e-03
3.790775800000000e-01 1.183112879999999e-02 3.458846092971191e-03 1.342172200000000e-03
3.802408000000000e-01 1.148254200000000e-02 3.462272909225086e-03 1.342172200000000e-03
3.814040100000000e-01 1.212096720000000e-02 3.360276605490081e-03 1.342172200000000e-03
3.825672300000000e-01 1.069798199999999e-02 3.405086609747482e-03 1.342147900000000e-03
3.837304400000000e-01 9.345524399999996e-03 3.450427732062584e-03 1.342123600000000e-03
3.848936600000000e-01 1.053103320000000e-02 3.387444725836145e-03 1.342123600000000e-03
3.860568700000000e-01 9.629716799999997e-03 3.425923318479941e-03 1.342099300000000e-03
3.872200800000000e-01 1.047324240000000e-02 3.340044105643228e-03 1.342099300000000e-03
3.883833000000000e-01 1.042335360000001e-02 3.401704297779644e-03 1.342099300000000e-03
3.895465100000000e-01 1.018706879999999e-02 3.381349119836081e-03 1.342074900000000e-03
3.907097300000000e-01 1.130581200000001e-02 3.357077771608750e-03 1.342050600000000e-03
3.918729400000000e-01 1.242008280000001e-02 3.362468536610881e-03 1.342086400000000e-03
3.930361900000000e-01 1.267387200000000e-02 3.319218884779753e-03 1.342050600000000e-03
3.941994000000000e-01 1.303756919999999e-02 3.356644922582659e-03 1.342026300000000e-03
3.953626200000000e-01 1.227518399999999e-02 3.299510485269655e-03 1.342026300000000e-03
3.965258300000000e-01 1.080717000000000e-02 3.244215695524974e-03 1.342002000000000e-03
3.976890400000000e-01 1.108754759999999e-02 3.298940169536583e-03 1.342002000000000e-03
3.988522600000000e-01 1.170729120000000e-02 3.320177684168651e-03 1.341977600000000e-03
4.000154700000000e-01 1.252471559999999e-02 3.308533866455320e-03 1.341977600000000e-03
4.011786900000000e-01 1.291787160000001e-02 3.218812069024065e-03 1.341977600000000e-03
4.023419000000000e-01 1.219168200000001e-02 3.299363854237135e-03 1.341953300000000e-03
4.035051200000000e-01 1.264728239999999e-02 3.246044314456979e-03 1.341953300000000e-03
4.046683300000000e-01 1.244206679999999e-02 3.268269332334951e-03 1.341929000000000e-03
4.058315500000000e-01 1.050988320000000e-02 3.200436273999212e-03 1.341929000000000e-03
4.069947600000000e-01 1.056735119999999e-02 3.215954382985968e-03 1.341904600000000e-03
4.081579700000000e-01 1.136971920000000e-02 3.238805190402314e-03 1.341904600000000e-03
4.093211900000000e-01 1.411834680000001e-02 3.190578417118351e-03 1.341891800000000e-03
